Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-October-2021,640.00,640.00,580.00,584.70,597.358019718417923044,52134,3949,31142663.00,16585,31.81,60.00,-55.30
13-October-2021,565.05,569.40,557.65,566.75,565.013017813599034162,209559,987,118403563.00,203326,97.03,11.75,1.70
12-October-2021,560.00,570.00,555.50,562.00,564.300373304197395975,10983,934,6197711.00,3820,34.78,14.50,2.00
11-October-2021,555.20,565.60,552.75,560.10,558.918539830965653659,5561,832,3108146.00,2081,37.42,12.85,4.90
8-October-2021,560.00,563.00,551.55,558.80,557.086924762600438276,2738,471,1525304.00,329,12.02,11.45,-1.20
7-October-2021,558.85,568.35,550.55,551.95,558.227376209447922595,3514,695,1961611.00,1718,48.89,17.80,-6.90
6-October-2021,560.80,565.40,550.10,556.15,559.747774480712166172,2359,425,1320445.00,878,37.22,15.30,-4.65
5-October-2021,557.50,563.05,554.00,556.50,558.224815432245772803,4199,631,2343986.00,2871,68.37,9.05,-1.00
4-October-2021,551.00,566.30,534.70,556.55,549.962411705348133198,19820,1380,10900255.00,9615,48.51,31.60,5.55
1-October-2021,580.00,580.00,553.95,560.05,562.337875751503006012,2495,510,1403033.00,1320,52.91,26.05,-19.95
30-September-2021,565.95,571.45,561.80,566.80,566.109988109393579072,3364,552,1904394.00,1915,56.93,9.65,0.85
29-September-2021,575.00,575.00,552.90,563.50,572.561966584411297801,63623,1125,36428110.00,57315,90.09,22.10,-11.50
28-September-2021,595.40,595.40,561.75,566.05,571.769259536275243081,16044,1764,9173466.00,10297,64.18,33.65,-29.35
27-September-2021,573.95,610.00,567.60,588.75,598.101871386689316930,36497,1439,21828924.00,28039,76.83,42.40,14.80
24-September-2021,575.00,683.55,525.50,557.60,591.082855855275864288,31066,587,18362580.00,5064,16.30,158.05,-17.40
23-September-2021,540.60,581.10,540.00,569.70,560.396831955922865013,7260,675,4068481.00,4137,56.98,41.10,29.10
22-September-2021,542.35,543.30,533.85,537.55,537.854197349042709867,1358,146,730406.00,761,56.04,9.45,-4.80
21-September-2021,560.30,560.30,525.55,538.20,539.604984423676012461,4815,397,2598198.00,2729,56.68,34.75,-22.10
20-September-2021,532.25,580.00,532.25,549.75,556.036463565983097925,16921,1404,9408693.00,8500,50.23,47.75,17.50
17-September-2021,543.20,556.05,526.90,544.30,538.927985331194132477,21815,1563,11756714.00,6490,29.75,29.15,1.10
16-September-2021,526.55,538.60,526.55,531.20,532.495002939447383891,1701,260,905774.00,805,47.33,12.05,4.65
15-September-2021,549.80,549.80,530.20,536.15,538.889095992544268406,4292,769,2312912.00,3369,78.49,19.60,-13.65
14-September-2021,529.00,538.20,528.70,536.60,533.892396907216494845,3104,349,1657202.00,1101,35.47,9.50,7.60
13-September-2021,518.50,533.05,513.35,529.80,519.773687386843693421,1657,328,861265.00,741,44.72,19.70,11.30
9-September-2021,524.35,526.35,516.50,518.45,520.436829558998808104,3356,612,1746586.00,1848,55.07,9.85,-5.90
8-September-2021,535.30,535.30,522.00,524.90,528.655172413793103448,1102,230,582578.00,533,48.37,13.30,-10.40
7-September-2021,533.35,538.10,523.85,531.75,531.295206971677559912,918,292,487729.00,273,29.74,14.25,-1.60
6-September-2021,550.00,550.00,528.90,535.90,536.503123698458975426,2401,406,1288144.00,933,38.86,21.10,-14.10
3-September-2021,536.95,542.20,530.80,534.95,537.292307692307692307,780,198,419088.00,382,48.97,11.40,-2.00
2-September-2021,548.75,548.75,532.00,534.00,538.113330438558402084,2303,426,1239275.00,1208,52.45,16.75,-14.75
1-September-2021,554.05,560.70,537.00,542.15,555.379294755877034358,4424,365,2456998.00,3228,72.97,23.70,-11.90
31-August-2021,535.00,553.75,529.30,550.00,543.854379977246871444,2637,301,1434144.00,1713,64.96,24.45,15.00
30-August-2021,548.80,548.80,526.00,533.20,534.894283312316099201,4758,532,2545027.00,2553,53.66,22.80,-15.60
27-August-2021,528.85,537.05,516.55,535.05,530.020398481973434535,2108,393,1117283.00,890,42.22,20.50,6.20
26-August-2021,530.00,530.00,508.90,526.40,520.169944161204175770,4119,594,2142580.00,2728,66.23,21.10,-3.60
25-August-2021,514.90,515.45,509.60,513.00,513.172529313232830820,597,100,306364.00,276,46.23,5.85,-1.90
24-August-2021,508.00,515.60,506.70,512.90,512.612750885478158205,847,175,434183.00,316,37.31,8.90,4.90
23-August-2021,535.85,540.85,498.60,507.35,524.172428884026258205,11425,510,5988670.00,9338,81.73,42.25,-28.50
20-August-2021,530.00,543.20,530.00,537.75,537.517038777908343125,2553,528,1372281.00,1693,66.31,13.20,7.75
18-August-2021,543.50,546.85,536.00,539.75,540.713413506012950971,5405,761,2922556.00,4071,75.32,10.85,-3.75
17-August-2021,518.80,544.40,518.40,540.80,535.143456375838926174,3576,554,1913673.00,1742,48.71,26.00,22.00
16-August-2021,512.00,529.95,509.65,522.50,520.410425145034202095,11549,1125,6010220.00,7214,62.46,20.30,10.50
13-August-2021,523.60,523.90,507.00,513.15,513.378627336137585858,18781,1417,9641764.00,9671,51.49,16.90,-10.45
12-August-2021,508.65,528.50,508.65,523.50,522.093553223388305847,10005,428,5223546.00,4739,47.37,19.85,14.85
11-August-2021,492.55,508.70,482.70,496.20,494.619953001495406964,4681,464,2315316.00,2186,46.70,26.00,3.65
10-August-2021,524.15,525.00,496.10,500.70,509.024450984831333484,4417,635,2248361.00,2310,52.30,28.90,-23.45
9-August-2021,537.05,537.45,514.25,518.60,521.339824732229795520,3081,438,1606248.00,1119,36.32,23.20,-18.45
6-August-2021,541.05,544.00,527.00,534.60,535.514383855732073851,2329,327,1247213.00,1255,53.89,17.00,-6.45
5-August-2021,530.60,536.30,520.00,532.35,528.560061208875286916,2614,379,1381656.00,1290,49.35,16.30,1.75
4-August-2021,541.05,546.00,524.10,530.00,536.104640673549163075,9977,1074,5348716.00,3765,37.74,21.90,-11.05
3-August-2021,560.00,562.25,535.55,539.30,546.173259310663890816,4323,493,2361107.00,2223,51.42,26.70,-20.70
2-August-2021,562.00,571.90,555.00,559.00,564.329383650303694115,10043,1329,5667560.00,7542,75.10,16.90,-3.00
30-July-2021,565.30,575.00,555.50,561.70,563.137545819514749519,5729,641,3226215.00,2736,47.76,19.50,-3.60
29-July-2021,556.85,577.00,550.70,563.10,565.769572879080305446,23834,2364,13484552.00,5428,22.77,26.30,6.25
28-July-2021,554.00,562.10,542.00,554.05,552.707976036649829672,8513,732,4705203.00,5707,67.04,20.10,0.05
27-July-2021,554.00,554.00,537.80,549.25,546.069236435060152221,4073,642,2224140.00,1506,36.98,16.20,-4.75
26-July-2021,527.80,550.00,523.80,547.65,540.111572468369889111,20471,2162,11056624.00,15169,74.10,26.20,19.85
23-July-2021,532.00,538.55,521.00,527.00,527.128229665071770334,3135,549,1652547.00,1451,46.28,17.55,-5.00
22-July-2021,515.70,542.55,515.00,531.35,529.062258710843962273,20463,1694,10826201.00,6683,32.66,27.55,15.65
20-July-2021,521.50,521.50,505.65,510.65,511.408100748808713410,5876,589,3005034.00,4273,72.72,15.85,-10.85
19-July-2021,522.10,528.00,517.10,521.45,521.479859367152184831,9955,1350,5191332.00,4726,47.47,10.90,-0.65
16-July-2021,550.00,550.00,530.00,532.10,534.317276814386640976,3114,351,1663864.00,1528,49.07,20.00,-17.90
15-July-2021,547.00,547.35,532.55,534.95,539.371005229517722254,6884,1057,3713030.00,3952,57.41,14.80,-12.05
14-July-2021,544.00,549.65,536.75,545.80,544.316875871687587168,7170,1000,3902752.00,3876,54.06,12.90,1.80
13-July-2021,554.40,554.40,535.10,537.85,544.521911138161898965,3286,506,1789299.00,1727,52.56,19.30,-16.55
12-July-2021,545.00,556.00,530.00,550.65,546.872582905184493227,21410,2165,11708542.00,14192,66.29,26.00,5.65
9-July-2021,549.35,552.60,532.00,537.55,541.724970916307397522,14613,993,7916227.00,7388,50.56,20.60,-11.80
8-July-2021,503.70,569.20,503.70,543.70,550.719311679307954180,96641,5163,53222065.00,23640,24.46,65.50,40.00
7-July-2021,514.00,520.45,498.60,515.90,508.379841549295774647,13632,1245,6930234.00,9022,66.18,21.85,1.90
6-July-2021,519.00,519.00,498.30,504.55,509.411901664041635280,14603,1137,7438942.00,6300,43.14,20.70,-14.45
5-July-2021,496.90,517.00,496.00,513.15,507.442110790233657127,7618,765,3865694.00,5925,77.78,21.00,16.25
2-July-2021,499.95,501.55,494.00,496.10,498.653875671527244819,2606,374,1299492.00,858,32.92,7.55,-3.85
1-July-2021,501.90,508.60,497.00,498.65,500.786142322097378277,2670,173,1337099.00,1407,52.70,11.60,-3.25
30-June-2021,510.40,510.40,494.10,499.10,499.095274430532560118,1172938,395,585407813.00,1169423,99.70,16.30,-11.30
29-June-2021,494.40,507.70,490.55,505.70,498.497218007081436519,1977,159,985529.00,1131,57.21,17.15,11.30
28-June-2021,487.85,493.50,484.00,487.95,487.774847870182555780,1479,115,721419.00,595,40.23,9.50,0.10
25-June-2021,487.00,489.45,483.10,485.25,485.786494538232373386,1007,105,489187.00,621,61.67,6.35,-1.75
24-June-2021,494.85,494.85,479.20,484.55,487.601169293340111845,3934,431,1918223.00,2626,66.75,15.65,-10.30
23-June-2021,495.95,495.95,485.55,487.70,488.027795325331648768,1583,211,772548.00,691,43.65,10.40,-8.25
22-June-2021,500.00,501.45,485.00,490.10,494.757586450247000705,5668,597,2804286.00,3174,56.00,16.45,-9.90
21-June-2021,486.60,516.00,483.00,501.80,505.986990107060577313,7379,667,3733678.00,3010,40.79,33.00,15.20
18-June-2021,501.80,508.00,475.00,499.85,491.730993635077793493,11312,1199,5562461.00,7396,65.38,33.00,-1.95
17-June-2021,482.80,497.00,479.80,495.80,490.851392690388021252,6211,404,3048678.00,3116,50.17,17.20,13.00
16-June-2021,485.00,490.50,477.05,484.40,484.325407382773528433,6014,628,2912733.00,3148,52.34,13.45,-0.60
15-June-2021,473.00,553.00,473.00,486.95,490.058639925620932394,15058,908,7379303.00,3522,23.39,80.00,13.95
14-June-2021,491.50,491.50,472.00,480.70,480.574623314829500396,6305,743,3030023.00,3134,49.71,19.50,-10.80
11-June-2021,496.50,499.40,471.90,484.85,485.070958840608332270,729141,1926,353685124.00,604429,82.90,27.50,-11.65
10-June-2021,503.80,504.05,492.65,497.45,497.246295198577356253,3374,274,1677709.00,1988,58.92,11.40,-6.35
9-June-2021,528.00,528.00,498.00,502.75,514.013031619355490453,9899,760,5088215.00,4741,47.89,30.00,-25.25
8-June-2021,499.00,523.20,490.25,520.05,511.564837386289315654,16819,1256,8604009.00,10843,64.47,32.95,21.05
7-June-2021,487.55,505.00,485.15,499.75,495.706711722209275227,8582,872,4254155.00,5477,63.82,19.85,12.20
4-June-2021,485.40,485.40,480.00,485.05,483.118187385180649112,1633,134,788932.00,1124,68.83,5.40,-0.35
3-June-2021,491.50,492.75,482.00,482.55,488.387804878048780487,1640,202,800956.00,949,57.87,10.75,-8.95
2-June-2021,488.80,493.85,483.20,489.65,488.766059225512528473,4390,422,2145683.00,2126,48.43,10.65,0.85
1-June-2021,498.60,498.60,481.10,489.30,488.139444444444444444,3600,395,1757302.00,2153,59.81,17.50,-9.30
31-May-2021,479.15,487.30,473.95,481.85,481.789966304754773493,2671,312,1286861.00,1873,70.12,13.35,2.70
28-May-2021,489.10,499.00,476.50,479.60,484.817115054378935317,3494,252,1693951.00,1947,55.72,22.50,-9.50
27-May-2021,471.70,504.90,470.25,484.00,489.987097678984643433,14261,1210,6987706.00,8021,56.24,34.65,12.30
26-May-2021,476.00,484.70,468.15,471.70,476.874330740478836246,9899,604,4720579.00,5651,57.09,16.55,-4.30
25-May-2021,476.20,507.30,467.80,478.75,488.127763401109057301,13525,827,6601928.00,2655,19.63,39.50,2.55
24-May-2021,487.35,488.10,472.45,479.55,481.227949940405244338,3356,269,1615001.00,1986,59.18,15.65,-7.80
21-May-2021,473.05,484.90,467.10,480.30,479.049510650546919976,12159,1176,5824763.00,8611,70.82,17.80,7.25
20-May-2021,466.00,477.00,463.40,473.05,470.047983421010680695,6273,314,2948611.00,2803,44.68,13.60,7.05
19-May-2021,463.05,474.00,459.00,464.90,463.483836206896551724,1856,148,860226.00,1148,61.85,15.00,1.85
18-May-2021,446.60,471.00,442.85,461.70,457.576097310764270535,27294,2027,12489082.00,16104,59.00,28.15,15.10
17-May-2021,444.60,447.95,429.10,445.10,438.881811085089773614,6405,372,2811038.00,3653,57.03,18.85,0.50
14-May-2021,430.00,430.00,418.50,427.05,424.177842802568479232,12303,1130,5218660.00,3924,31.89,11.50,-2.95
12-May-2021,427.55,431.95,418.50,421.80,424.568113772455089820,6680,373,2836115.00,3650,54.64,13.45,-5.75
11-May-2021,420.45,428.75,420.45,426.10,424.975631768953068592,1108,73,470873.00,562,50.72,8.30,5.65
10-May-2021,425.75,426.35,418.50,421.15,421.744084136722173531,3423,219,1443630.00,1712,50.01,7.85,-4.60
7-May-2021,432.70,439.75,425.10,426.00,430.792324561403508771,4560,327,1964413.00,2456,53.86,14.65,-6.70
6-May-2021,428.50,435.50,422.10,432.90,429.928257686676427525,683,48,293641.00,347,50.81,13.40,4.40
5-May-2021,430.00,432.60,428.45,431.15,429.837764144512610770,4401,137,1891716.00,3009,68.37,4.15,1.15
4-May-2021,435.70,437.00,428.30,431.25,433.531831281110820015,3817,203,1654791.00,1661,43.52,8.70,-4.45
3-May-2021,415.00,438.40,415.00,431.10,433.916893395993074449,4043,318,1754326.00,3036,75.09,23.40,16.10
30-April-2021,435.30,438.50,431.10,437.30,436.239352129574085182,1667,70,727211.00,1257,75.40,7.40,2.00
29-April-2021,439.90,440.40,430.50,435.30,436.331293706293706293,2288,159,998326.00,1409,61.58,9.90,-4.60
28-April-2021,442.00,449.00,430.05,438.90,437.384266859281633725,15229,723,6660925.00,9494,62.34,18.95,-3.10
27-April-2021,424.95,445.00,423.60,439.65,429.892992687216513931,10803,646,4644134.00,6271,58.05,21.40,14.70
26-April-2021,410.05,425.00,408.95,421.35,416.372867587327376116,14772,848,6150660.00,10069,68.16,16.05,11.30
23-April-2021,414.85,421.75,409.00,413.00,417.311301268810858660,3389,239,1414268.00,2382,70.29,12.75,-1.85
22-April-2021,425.00,425.00,413.75,417.95,418.235922585165075750,11419,863,4775836.00,8852,77.52,11.25,-7.05
20-April-2021,407.40,433.10,407.40,423.45,419.836814041324150188,9002,503,3779371.00,3715,41.27,25.70,16.05
19-April-2021,408.00,408.00,394.90,400.25,400.218066894917039768,7594,291,3039256.00,6410,84.41,13.10,-7.75
16-April-2021,419.90,419.90,407.00,411.10,411.680542707369719395,3243,325,1335080.00,1885,58.13,12.90,-8.80
15-April-2021,399.30,420.00,393.20,406.40,403.853281463143535593,19793,1327,7993468.00,7405,37.41,26.80,7.10
13-April-2021,403.00,415.75,402.00,404.75,408.301316808675445391,2582,260,1054234.00,1271,49.23,13.75,1.75
12-April-2021,416.00,421.60,400.50,403.90,407.789545628519875334,18289,1343,7458063.00,10269,56.15,21.10,-12.10
9-April-2021,416.80,432.15,416.80,425.50,424.468332565637954859,8684,607,3686083.00,5724,65.91,15.35,8.70
8-April-2021,416.60,434.00,416.60,420.50,425.032301360057265569,22352,1186,9500322.00,9154,40.95,17.40,3.90
7-April-2021,420.00,427.00,418.55,419.80,421.374142289635247381,8307,420,3500355.00,2593,31.21,8.45,-0.20
6-April-2021,438.00,438.00,416.00,421.80,425.970042532207359921,16223,1598,6910512.00,10512,64.80,22.00,-16.20
5-April-2021,456.00,456.00,439.00,439.80,445.580630630630630630,4440,348,1978378.00,2012,45.32,17.00,-16.20
1-April-2021,464.50,464.50,449.30,455.40,453.682200647249190938,1545,148,700939.00,890,57.61,15.20,-9.10
31-March-2021,459.50,461.90,442.55,459.20,454.696668735774881026,4833,330,2197549.00,1045,21.62,19.35,-0.30
30-March-2021,458.50,460.00,441.30,459.50,453.363571017826336975,6956,453,3153597.00,2456,35.31,18.70,1.00
26-March-2021,452.00,460.00,447.45,458.50,454.556795131845841784,4930,252,2240965.00,2944,59.72,12.55,6.50
25-March-2021,459.60,460.45,439.60,450.00,448.351094890510948905,4110,264,1842723.00,1958,47.64,20.85,-9.60
24-March-2021,458.00,460.40,454.50,458.85,457.489663093415007656,2612,202,1194963.00,1485,56.85,5.90,0.85
23-March-2021,465.00,465.00,455.05,459.85,458.677640603566529492,2916,149,1337504.00,1329,45.58,9.95,-5.15
22-March-2021,460.00,467.85,451.00,465.40,459.094166666666666666,6000,564,2754565.00,2076,34.60,16.85,5.40
19-March-2021,503.00,503.00,452.35,467.70,472.004187075367356612,12658,1018,5974629.00,5367,42.40,50.65,-35.30
18-March-2021,500.00,510.85,498.70,503.60,505.250197941409342834,2526,185,1276262.00,1699,67.26,12.15,3.60
17-March-2021,516.90,518.00,502.00,507.35,508.047842920353982300,7232,345,3674202.00,5761,79.66,16.00,-9.55
16-March-2021,524.75,534.00,513.20,516.55,524.974043372686929582,11943,771,6269765.00,5807,48.62,20.80,-8.20
15-March-2021,517.60,526.45,511.50,524.60,521.043051901458981104,4181,444,2178481.00,1798,43.00,14.95,7.00
12-March-2021,524.15,531.20,509.10,515.30,521.305564287959761081,6362,442,3316546.00,1452,22.82,22.10,-8.85
10-March-2021,519.00,526.70,519.00,524.10,523.606833248342682304,7844,457,4107172.00,3958,50.46,7.70,5.10
9-March-2021,515.15,526.85,511.60,521.50,521.009985576389659380,9013,565,4695863.00,3364,37.32,15.25,6.35
8-March-2021,499.45,519.70,498.45,512.35,511.343054187192118226,5075,267,2595066.00,2988,58.88,21.25,12.90
5-March-2021,515.00,516.40,492.45,500.15,503.831521739130434782,3312,416,1668690.00,1990,60.08,23.95,-14.85
4-March-2021,509.00,522.10,508.30,513.95,518.051818895577074064,3821,259,1979476.00,1243,32.53,13.80,4.95
3-March-2021,519.30,525.25,504.00,510.70,514.917952265652023521,14455,1012,7443139.00,10659,73.74,21.25,-8.60
2-March-2021,524.20,535.00,510.10,516.25,522.352008408353516428,21883,1307,11430629.00,11071,50.59,24.90,-7.95
1-March-2021,506.10,526.00,506.10,518.95,519.899426998065188272,26876,1209,13972817.00,11749,43.72,19.90,12.85
26-February-2021,484.85,506.75,473.60,500.60,492.859722870932586018,25692,1227,12662552.00,12856,50.04,33.15,15.75
25-February-2021,495.00,501.00,487.90,495.80,495.059250764525993883,15696,773,7770450.00,9977,63.56,13.10,0.80
24-February-2021,483.20,522.50,389.75,487.30,475.056307341846224581,191396,6211,90923877.00,77703,40.60,132.75,4.10
23-February-2021,454.00,498.50,453.95,486.70,479.711124200605856613,47536,2178,22803548.00,23386,49.20,44.55,32.70
22-February-2021,447.20,456.00,446.25,454.50,453.126498800959232613,10008,531,4534890.00,5020,50.16,9.75,7.30
19-February-2021,450.95,454.50,440.40,444.80,449.381168831168831168,1540,235,692047.00,691,44.87,14.10,-6.15
18-February-2021,452.25,457.40,445.60,449.90,452.294095630204921867,10687,462,4833667.00,2326,21.76,11.80,-2.35
17-February-2021,457.00,460.45,446.00,450.65,454.796626054358013120,1067,104,485268.00,595,55.76,14.45,-6.35
16-February-2021,460.85,466.15,450.00,455.05,457.171910112359550561,890,78,406883.00,530,59.55,16.15,-5.80
15-February-2021,461.55,468.25,453.60,458.35,461.023481527864746399,3194,222,1472509.00,1465,45.87,14.65,-3.20
12-February-2021,463.40,464.05,455.60,459.45,461.678708685626441199,1301,101,600644.00,846,65.03,8.45,-3.95
11-February-2021,465.00,470.00,455.95,460.65,460.063917008931988007,901591,1516,414789487.00,781240,86.65,14.05,-4.35
10-February-2021,454.95,470.00,448.80,462.60,460.049273625879886176,6677,471,3071749.00,3806,57.00,21.20,7.65
9-February-2021,460.20,473.00,445.30,451.75,456.958467741935483870,4960,264,2266514.00,1798,36.25,27.70,-8.45
8-February-2021,459.00,468.60,455.00,457.00,460.316857544705645971,4977,228,2290997.00,3559,71.51,13.60,-2.00
5-February-2021,469.90,469.90,452.50,454.05,463.589843750000000000,2560,129,1186790.00,1825,71.29,17.40,-15.85
4-February-2021,450.30,471.55,446.85,464.75,461.569717707442258340,5845,335,2697875.00,1398,23.92,24.70,14.45
3-February-2021,452.00,457.70,445.55,446.85,451.851132686084142394,5871,446,2652818.00,2794,47.59,12.15,-5.15
2-February-2021,458.50,465.00,447.65,449.85,455.307717787346803577,3019,208,1374574.00,1557,51.57,17.35,-8.65
1-February-2021,461.50,471.10,450.60,454.15,460.686993188452805708,9249,632,4260894.00,4471,48.34,20.50,-7.35
29-January-2021,454.90,469.85,437.90,465.10,457.510119356512714063,11562,687,5289732.00,4772,41.27,31.95,10.20
28-January-2021,459.60,463.90,440.00,446.55,451.909029192124915139,4419,433,1996986.00,2152,48.70,23.90,-13.05
27-January-2021,455.00,463.15,454.80,459.60,459.311406844106463878,2630,197,1207989.00,1558,59.24,8.35,4.60
25-January-2021,467.70,467.70,438.00,451.05,454.488669950738916256,5075,332,2306530.00,1639,32.30,29.70,-16.65
22-January-2021,458.00,474.30,446.90,469.65,458.054711246200607902,5593,626,2561900.00,2547,45.54,27.40,11.65
21-January-2021,472.00,477.35,446.00,459.50,461.451856846972689176,20761,1365,9580202.00,6809,32.80,31.35,-12.50
20-January-2021,470.00,475.00,466.85,472.55,470.926306386779812416,2239,256,1054404.00,1174,52.43,8.15,2.55
19-January-2021,461.35,479.95,461.35,470.10,473.484267075978511128,7818,759,3701700.00,4595,58.77,18.60,8.75
18-January-2021,464.00,472.90,457.95,465.25,465.601021518881353093,11943,879,5560673.00,5106,42.75,14.95,1.25
15-January-2021,469.95,470.00,457.80,467.35,463.697855380527614348,5269,402,2443224.00,2756,52.31,12.20,-2.60
14-January-2021,471.60,480.90,467.70,469.90,473.609665608982182084,20485,1014,9701894.00,15045,73.44,13.20,-1.70
13-January-2021,450.75,479.75,449.60,470.25,464.788591620393740535,19810,1360,9207462.00,8362,42.21,30.15,19.50
12-January-2021,450.10,454.00,445.00,449.90,450.268591114278926110,8418,606,3790361.00,6682,79.38,9.00,-0.20
11-January-2021,455.00,456.70,449.50,450.35,450.670209118957833390,5834,612,2629210.00,5197,89.08,7.20,-4.65
8-January-2021,446.40,455.00,437.95,452.30,448.271053506148222000,15045,1103,6744238.00,12423,82.57,17.05,5.90
7-January-2021,440.00,446.25,433.70,445.55,438.440834141610087293,6186,270,2712195.00,4286,69.29,12.55,5.55
6-January-2021,434.60,439.30,429.95,431.40,432.477789732554565016,26024,1290,11254802.00,13598,52.25,9.35,-3.20
5-January-2021,431.00,438.35,431.00,434.65,434.182729211087420042,4690,395,2036317.00,2761,58.87,7.35,3.65
4-January-2021,454.95,456.05,435.45,441.30,443.127838351505451635,9997,770,4429949.00,4723,47.24,20.60,-13.65
1-January-2021,456.60,456.95,445.00,448.65,451.879608728367193378,2658,254,1201096.00,2000,75.24,11.95,-7.95
31-December-2020,444.10,462.20,443.25,456.05,454.124588880187940485,12770,1282,5799171.00,5028,39.37,18.95,11.95
30-December-2020,434.80,458.45,427.60,451.40,449.955879494655004859,51450,2633,23150230.00,36080,70.13,30.85,16.60
29-December-2020,449.80,449.80,432.50,437.10,439.869899467770549970,5073,344,2231460.00,2888,56.93,17.30,-12.70
28-December-2020,438.00,447.90,430.00,444.10,440.611984536082474226,23280,1360,10257447.00,16962,72.86,17.90,6.10
24-December-2020,433.25,438.00,421.05,430.85,430.812926621160409556,4688,256,2019651.00,2057,43.88,16.95,-2.40
23-December-2020,424.40,436.95,423.85,428.80,429.816490698843640020,13923,840,5984335.00,7204,51.74,13.10,4.40
22-December-2020,400.00,423.95,388.05,420.00,407.991079841698599158,15919,861,6494810.00,5814,36.52,35.90,20.00
21-December-2020,420.35,435.00,401.00,405.45,421.873685464891113295,33567,2189,14161034.00,15785,47.03,34.00,-14.90
18-December-2020,426.55,444.70,421.45,428.75,428.805877291680455357,15109,664,6478828.00,5444,36.03,23.25,2.20
17-December-2020,482.05,487.00,428.00,436.80,464.372171489768422022,86839,4307,40325615.00,18317,21.09,59.00,-45.25
16-December-2020,416.80,492.00,416.80,469.50,465.100778040582596788,160660,8969,74723091.00,47281,29.43,75.20,52.70
15-December-2020,432.00,432.00,416.30,418.45,423.798151001540832049,7139,597,3025495.00,3732,52.28,15.70,-13.55
14-December-2020,445.00,450.00,422.65,425.35,436.065037114358617490,34488,1849,15039011.00,17734,51.42,27.35,-19.65
11-December-2020,432.55,441.00,428.55,437.60,434.512640747822392181,9414,636,4090502.00,4461,47.39,12.45,5.05
10-December-2020,422.00,430.70,418.00,428.35,422.984309348739495798,15232,759,6442897.00,9287,60.97,12.70,6.35
9-December-2020,439.90,440.20,428.45,431.30,433.484809857658806033,4707,480,2040413.00,3038,64.54,11.75,-8.60
8-December-2020,445.00,445.00,431.00,439.75,437.180894560773138396,8071,643,3528487.00,4975,61.64,14.00,-5.25
7-December-2020,429.00,446.00,427.75,439.70,437.036231462634486769,17195,1315,7514838.00,10871,63.22,18.25,10.70
4-December-2020,439.00,440.00,426.65,430.60,432.968469623173545244,3901,252,1689010.00,2329,59.70,13.35,-8.40
3-December-2020,435.90,439.00,425.80,436.50,432.698117984640054012,11849,898,5127040.00,9087,76.69,13.20,0.60
2-December-2020,440.90,445.70,418.85,427.00,433.190609163305409039,9669,745,4188520.00,4703,48.64,26.85,-13.90
1-December-2020,439.00,448.80,430.85,436.30,439.501709229841142167,9946,766,4371284.00,5165,51.93,17.95,-2.70
27-November-2020,432.00,440.00,425.00,435.45,431.085456087503290147,34193,2117,14740105.00,22677,66.32,15.00,3.45
26-November-2020,417.00,425.40,403.00,424.55,419.002570222140627868,16341,1464,6846921.00,5237,32.05,22.40,7.55
25-November-2020,386.90,418.80,383.85,408.75,404.436042402826855123,22640,2102,9156432.00,9460,41.78,34.95,21.85
24-November-2020,384.20,389.00,383.20,386.15,386.248872180451127819,2660,236,1027422.00,1372,51.58,5.80,1.95
23-November-2020,382.05,388.60,382.00,384.00,384.012870398084405866,3341,327,1282987.00,2203,65.94,6.60,1.95
20-November-2020,379.00,386.95,377.90,382.00,382.808170515097690941,4504,459,1724168.00,2977,66.10,9.05,3.00
19-November-2020,380.45,388.75,376.70,379.30,383.811206328279499011,7585,706,2911208.00,4110,54.19,12.05,-1.15
18-November-2020,384.95,390.00,382.00,383.75,385.534556234945340003,5397,404,2080730.00,3580,66.33,8.00,-1.20
17-November-2020,374.60,383.55,372.05,380.45,375.997782705099778270,3157,283,1187025.00,1880,59.55,11.50,5.85
14-November-2020,375.00,375.00,371.20,372.90,373.344973544973544973,1890,86,705622.00,1466,77.57,3.80,-2.10
13-November-2020,365.00,378.20,365.00,369.30,371.856479739054071007,7971,657,2964068.00,5027,63.07,13.20,4.30
12-November-2020,381.05,384.90,366.90,368.95,371.630011366482362687,103814,870,38580398.00,5625,5.42,18.00,-12.10
11-November-2020,374.10,390.10,374.00,380.10,379.787486840126334787,6649,672,2525207.00,4451,66.94,16.10,6.00
10-November-2020,365.85,386.10,360.90,383.10,378.734637048288083032,15801,1738,5984386.00,10841,68.61,25.20,17.25
9-November-2020,375.05,377.15,366.50,367.80,371.693088637251073799,5122,462,1903812.00,3699,72.22,10.65,-7.25
6-November-2020,375.50,385.00,368.80,371.45,377.413140604467805519,3805,453,1436057.00,1758,46.20,16.20,-4.05
5-November-2020,372.00,374.95,369.95,371.70,371.985345429169574319,1433,146,533055.00,1211,84.51,5.00,-0.30
4-November-2020,380.00,380.00,365.35,368.70,369.102296450939457202,958,107,353600.00,797,83.19,14.65,-11.30
3-November-2020,373.40,377.00,370.00,371.00,372.306576402321083172,4136,396,1539860.00,3050,73.74,7.00,-2.40
2-November-2020,372.80,373.05,370.00,370.70,371.667008196721311475,1952,191,725494.00,1119,57.33,3.05,-2.10
