Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-January-2024,136.65,137.00,132.30,134.05,133.975731437568217600,207058,2440,27740747.00,95671,46.20,4.70,-2.60
25-January-2024,143.45,144.75,135.20,136.80,138.366847604204756444,281681,4111,38975312.00,85198,30.25,9.55,-6.65
24-January-2024,139.95,143.35,139.45,142.80,141.900535957902942896,102620,1864,14561833.00,36433,35.50,3.90,2.85
23-January-2024,146.35,146.50,139.35,140.70,142.755779689246442503,226353,3686,32313199.00,102177,45.14,7.15,-5.65
20-January-2024,145.00,146.70,143.85,145.30,145.413746286955591577,121531,1781,17672278.00,58617,48.23,2.85,0.30
19-January-2024,145.45,146.75,144.30,144.55,145.217061293448284429,80498,1287,11689683.00,42182,52.40,2.45,-0.90
18-January-2024,143.80,145.65,141.10,144.45,143.555892633909020694,125589,2038,18029041.00,54541,43.43,4.55,0.65
17-January-2024,144.85,146.50,143.40,143.80,145.136874987239429143,97958,1170,14217318.00,51820,52.90,3.10,-1.05
16-January-2024,148.15,149.30,144.00,144.65,146.090375860861445079,239876,3607,35043575.00,127196,53.03,5.30,-3.50
15-January-2024,150.00,151.70,147.55,148.05,149.300982599571547239,182984,2835,27319691.00,85636,46.80,4.15,-1.95
12-January-2024,147.30,151.90,147.30,149.10,149.993748026033064269,386278,5957,57939285.00,205046,53.08,4.60,1.80
11-January-2024,145.55,150.65,144.00,147.25,147.135209361887196668,124163,1589,18268749.00,52232,42.07,6.65,1.70
10-January-2024,144.50,145.20,143.45,144.35,144.190207327257543299,110164,2098,15884570.00,51039,46.33,1.75,-0.15
9-January-2024,147.35,147.35,144.10,144.50,145.457704638701432639,44603,956,6487850.00,23075,51.73,3.25,-2.85
8-January-2024,148.25,149.00,144.30,145.05,146.021958357159675737,148645,2543,21705434.00,72411,48.71,4.70,-3.20
5-January-2024,149.15,150.00,147.30,148.10,148.288105827058169505,79148,1322,11736707.00,29548,37.33,2.70,-1.05
4-January-2024,146.75,152.50,146.75,148.65,150.433667565893200732,305077,3518,45893852.00,131703,43.17,5.75,1.90
3-January-2024,146.65,147.70,145.85,146.40,146.856120669802941079,60794,1072,8927971.00,28802,47.38,1.85,-0.25
2-January-2024,148.60,148.85,144.70,146.50,146.242532976766753551,88623,1151,12960452.00,42937,48.45,4.15,-2.10
1-January-2024,144.10,149.95,143.90,148.25,147.727303374856165318,358919,4885,53022136.00,181758,50.64,6.05,4.15
29-December-2023,144.00,144.40,142.35,142.90,143.217693360711841204,58440,1173,8369642.00,28860,49.38,2.05,-1.10
28-December-2023,145.25,145.25,142.85,143.05,143.463782553009819268,56216,670,8064960.00,40756,72.50,2.40,-2.20
27-December-2023,144.65,146.40,142.85,143.40,144.613079179750269043,67833,1126,9809539.00,31764,46.83,3.55,-1.25
26-December-2023,145.80,146.40,143.50,144.10,144.901521012691566939,121498,2234,17605245.00,50861,41.86,2.90,-1.70
22-December-2023,147.60,147.60,144.05,145.40,146.015022793203481143,77216,1004,11274696.00,34714,44.96,3.55,-2.20
21-December-2023,142.20,144.95,141.20,144.40,143.071344507558455097,186083,2687,26623145.00,72531,38.98,3.75,2.20
20-December-2023,149.65,149.65,142.60,143.80,146.417991346549757338,148149,2111,21691679.00,62929,42.48,7.05,-5.85
19-December-2023,148.60,151.25,146.00,148.60,148.898271078294034180,110647,1573,16475147.00,38611,34.90,5.25,0.00
18-December-2023,147.05,149.45,145.65,147.75,147.794858049219920085,180943,2902,26742445.00,82511,45.60,3.80,0.70
15-December-2023,145.05,148.75,145.05,146.85,147.270614110522173752,191871,2428,28256960.00,83492,43.51,3.70,1.80
14-December-2023,145.65,146.55,144.55,144.75,145.607857361026267562,52384,1133,7627522.00,26875,51.30,2.00,-0.90
13-December-2023,146.20,146.30,143.75,144.15,144.492704387144079188,40915,960,5911919.00,24696,60.36,2.55,-2.05
12-December-2023,146.45,148.10,145.05,145.30,146.166798600494298645,165487,3197,24188705.00,100300,60.61,3.05,-1.15
11-December-2023,147.95,149.05,145.55,146.45,146.572754344777600957,126934,2566,18605066.00,62841,49.51,3.50,-1.50
8-December-2023,148.25,150.20,146.50,147.85,147.990895447723861930,119940,1766,17750028.00,62200,51.86,3.70,-0.40
7-December-2023,146.40,149.75,146.40,147.65,148.414870526475190550,99055,1660,14701235.00,50986,51.47,3.35,1.25
6-December-2023,148.55,150.00,146.80,147.95,148.002311066126855600,118560,2001,17547154.00,55472,46.79,3.20,-0.60
5-December-2023,147.40,150.40,146.70,148.50,148.086225370017252338,110130,2393,16308736.00,61686,56.01,3.70,1.10
4-December-2023,150.00,153.50,148.50,148.95,150.784098466520804618,103751,1321,15644001.00,44129,42.53,5.00,-1.05
1-December-2023,148.95,150.40,147.30,148.00,148.362035383047221128,99087,1324,14700749.00,30897,31.18,3.10,-0.95
30-November-2023,152.15,153.80,143.85,146.15,147.650203750366495706,235337,3803,34747556.00,102476,43.54,9.95,-6.00
29-November-2023,155.05,157.80,149.70,152.00,153.273343171451569627,163988,2300,25134989.00,66200,40.37,8.10,-3.05
28-November-2023,155.00,158.85,153.00,157.15,156.443719838267901395,115005,1831,17991810.00,50035,43.51,5.85,2.15
24-November-2023,150.60,158.45,150.60,155.05,155.754333904102722449,249371,4043,38840614.00,100572,40.33,7.85,4.45
23-November-2023,146.05,152.50,146.05,151.80,150.498321920954640523,185033,3418,27847156.00,66906,36.16,6.45,5.75
22-November-2023,149.20,151.20,145.60,146.20,147.908030678623122098,180321,3468,26670924.00,91657,50.83,5.60,-3.00
21-November-2023,153.65,154.25,148.70,149.00,151.002043734076287185,218228,2924,32952874.00,126916,58.16,5.55,-4.65
20-November-2023,157.65,158.35,152.00,152.60,154.082110110133041630,174607,2647,26903815.00,60002,34.36,6.35,-5.05
17-November-2023,157.55,162.95,156.85,157.65,159.564879040987155433,443456,6416,70760003.00,152135,34.31,6.10,0.10
16-November-2023,145.00,158.65,143.45,157.35,153.613712655253440751,786456,8706,120810426.00,290281,36.91,15.20,12.35
15-November-2023,142.80,146.70,140.80,144.35,143.587373737373737373,332640,4448,47762904.00,170585,51.28,5.90,1.55
13-November-2023,141.45,142.80,140.40,141.70,141.460300233386797798,104119,1825,14728705.00,35854,34.44,2.40,0.25
12-November-2023,140.05,142.35,140.05,141.75,141.352028109736085101,51797,1929,7321611.00,31712,61.22,2.30,1.70
10-November-2023,136.70,141.60,136.20,139.85,140.043295188246072701,745487,10208,104400456.00,612821,82.20,5.40,3.15
9-November-2023,137.85,140.00,136.05,136.70,138.350429094867383930,102891,1829,14235014.00,42695,41.50,3.95,-1.15
8-November-2023,133.05,138.80,133.05,137.90,136.982517326511793926,268952,3161,36841722.00,154315,57.38,5.75,4.85
7-November-2023,136.00,136.15,132.55,132.95,133.440957469585448593,210179,5707,28046487.00,114384,54.42,3.60,-3.05
6-November-2023,138.95,138.95,135.05,135.70,136.428401457501921027,121029,1722,16511793.00,72996,60.31,3.90,-3.25
3-November-2023,138.65,138.75,136.05,136.60,137.440048807738672782,68022,1136,9348947.00,27954,41.10,2.70,-2.05
2-November-2023,138.25,140.20,136.25,137.45,137.688537042908476009,151392,2903,20844943.00,56940,37.61,3.95,-0.80
1-November-2023,139.70,139.95,136.10,136.90,137.488028813869727122,81905,1565,11260957.00,30293,36.99,3.85,-2.80
31-October-2023,139.05,140.75,137.65,139.05,138.855367127212236033,129846,2485,18029814.00,42309,32.58,3.10,0.00
30-October-2023,138.50,142.20,136.40,139.00,139.562401695958421664,277837,3537,38775599.00,71681,25.80,5.80,0.50
27-October-2023,150.00,151.60,128.50,135.75,136.785602559271591931,1950555,17327,266807841.00,1077315,55.23,23.10,-14.25
26-October-2023,153.65,153.65,146.60,149.65,149.330982044705020153,196488,3453,29341746.00,48749,24.81,7.05,-4.00
25-October-2023,158.70,159.10,149.15,151.00,153.183425840099170231,179086,2975,27433007.00,93106,51.99,9.95,-7.70
23-October-2023,165.90,166.35,155.00,155.85,159.438333267397238596,202216,3495,32240982.00,101138,50.01,11.35,-10.05
20-October-2023,163.00,170.00,162.45,165.25,165.836324060310044595,226032,2903,37484316.00,108245,47.89,7.55,2.25
19-October-2023,161.85,163.35,159.20,162.65,161.408143945797185727,147889,2420,23870489.00,40569,27.43,4.15,0.80
18-October-2023,160.20,167.50,160.15,162.05,163.862810341999127126,323071,4809,52939322.00,109137,33.78,7.35,1.85
17-October-2023,159.95,163.00,159.25,160.20,160.837982467810841574,135294,1921,21760414.00,64426,47.62,3.75,0.25
16-October-2023,160.95,162.65,158.80,159.20,160.313151522613477796,97464,1749,15624761.00,44604,45.76,3.85,-1.75
13-October-2023,163.50,164.10,159.05,159.70,161.860964277297060705,59402,1130,9614865.00,26969,45.40,5.05,-3.80
12-October-2023,157.50,163.15,157.50,162.05,161.043044032868910006,202258,3211,32572244.00,70439,34.83,5.65,4.55
11-October-2023,158.55,159.00,157.20,157.45,158.085002028898572713,56681,1310,8960416.00,28530,50.33,1.80,-1.10
10-October-2023,155.00,158.25,155.00,156.10,156.277064782687457324,71763,1677,11214911.00,30865,43.01,3.25,1.10
9-October-2023,155.40,157.35,153.10,153.70,154.859631718755124126,121972,2695,18888539.00,75161,61.62,4.25,-1.70
6-October-2023,158.05,162.40,158.05,159.60,160.237942366026289180,79120,1223,12678026.00,45789,57.87,4.35,1.55
5-October-2023,157.95,159.60,156.25,158.70,157.800818823065160558,60819,1230,9597288.00,37060,60.93,3.35,0.75
4-October-2023,158.00,158.95,155.25,155.80,157.012302485650911252,43731,945,6866305.00,20417,46.69,3.70,-2.20
3-October-2023,162.15,162.45,158.45,158.70,160.191766416825148226,44695,852,7159771.00,18615,41.65,4.00,-3.45
29-September-2023,157.50,161.50,156.35,160.90,159.142145067033344792,110542,1877,17591891.00,38496,34.82,5.15,3.40
28-September-2023,157.90,160.65,156.35,156.70,158.614037391030353954,76168,1402,12081314.00,33999,44.64,4.30,-1.20
27-September-2023,160.55,160.55,156.80,157.70,158.387059838996635487,56769,1197,8991475.00,33107,58.32,3.75,-2.85
26-September-2023,160.55,162.25,159.90,160.10,160.561626881603985210,64639,1316,10378543.00,25470,39.40,2.35,-0.45
25-September-2023,161.55,163.15,160.45,160.75,161.662713563042855779,41908,641,6774961.00,13555,32.34,2.70,-0.80
22-September-2023,162.00,163.30,159.65,161.10,161.493119184495940259,84365,1551,13624367.00,39074,46.32,3.65,-0.90
21-September-2023,162.30,164.80,160.40,161.05,162.759782110400992368,37083,834,6035621.00,12846,34.64,4.40,-1.25
20-September-2023,164.65,165.90,162.30,163.45,163.820308494460134694,115075,2073,18851622.00,52791,45.88,3.60,-1.20
18-September-2023,166.00,171.50,165.50,166.10,168.536767133625772369,190809,3386,32158332.00,81562,42.75,6.00,0.10
15-September-2023,166.95,168.25,164.50,165.20,166.340214559386973180,65250,896,10853699.00,29709,45.53,3.75,-1.75
14-September-2023,165.90,167.80,165.00,166.60,166.440398664295492636,156322,1935,26018296.00,74176,47.45,2.80,0.70
13-September-2023,163.00,166.05,158.45,164.85,162.677181718543185180,166967,1856,27161721.00,48908,29.29,7.60,1.85
12-September-2023,176.45,178.45,160.95,162.60,167.464022294536907219,579873,7921,97107865.00,224429,38.70,17.50,-13.85
11-September-2023,174.95,179.00,171.65,175.85,175.553115965515006158,385675,3801,67706448.00,113189,29.35,7.35,0.90
8-September-2023,174.45,175.00,170.40,171.25,172.346019211564002512,194258,2299,33479593.00,78867,40.60,4.60,-3.20
7-September-2023,169.00,173.80,167.50,168.40,170.583308657120497472,189116,2916,32260033.00,82999,43.89,6.30,-0.60
6-September-2023,168.35,172.15,167.60,169.00,169.762891515800251314,85948,1221,14590781.00,28503,33.16,4.55,0.65
5-September-2023,171.60,174.30,167.25,168.20,170.312461220563205501,175673,2263,29919301.00,69644,39.64,7.05,-3.40
4-September-2023,169.05,173.20,169.05,171.45,171.451108299830805768,257692,3090,44181579.00,156565,60.76,4.15,2.40
1-September-2023,172.30,174.50,167.60,168.65,171.273179264385736422,210382,2729,36032794.00,85418,40.60,6.90,-3.65
31-August-2023,167.55,173.00,167.05,171.50,170.418821809183702162,889075,10141,151515114.00,381825,42.95,5.95,3.95
30-August-2023,153.95,167.50,153.15,165.90,163.069097514325427422,769087,8652,125414323.00,248768,32.35,14.35,11.95
29-August-2023,153.00,155.00,151.95,152.45,153.200292566906262826,95021,1554,14557245.00,40931,43.08,3.05,-0.55
28-August-2023,152.55,154.60,152.35,152.55,153.444522883966554202,109072,1759,16736501.00,55795,51.15,2.25,0.00
25-August-2023,154.35,159.25,152.10,153.00,155.982805945672987985,200011,2857,31198277.00,82316,41.16,7.15,-1.35
24-August-2023,155.90,158.60,154.45,155.30,156.030187410859473650,110079,1380,17175647.00,54419,49.44,4.15,-0.60
23-August-2023,151.65,159.40,151.65,154.85,156.460639811802973977,275456,3538,43098022.00,118193,42.91,7.75,3.20
22-August-2023,151.95,154.60,151.35,153.35,152.880334180893570650,68825,1234,10521989.00,35498,51.58,3.25,1.40
21-August-2023,152.65,152.65,150.80,151.30,151.771008170357499353,81147,1299,12315762.00,45650,56.26,1.85,-1.35
18-August-2023,151.80,154.15,150.85,151.35,152.283193498127420352,376753,2409,57373150.00,310081,82.30,3.30,-0.45
17-August-2023,152.00,154.50,151.55,152.20,152.659864691098252381,136872,2257,20894861.00,50605,36.97,2.95,0.20
16-August-2023,148.40,152.90,148.40,152.00,151.531545162769371847,130860,1485,19829418.00,29381,22.45,4.50,3.60
14-August-2023,154.95,154.95,149.70,150.65,150.816504863600490638,105169,1656,15861221.00,44804,42.60,5.25,-4.30
11-August-2023,155.00,157.30,153.45,154.05,155.342379958246346555,148011,2177,22992381.00,59736,40.36,3.85,-0.95
10-August-2023,156.30,158.90,153.50,154.85,156.468973747016706443,116482,1376,18225819.00,63444,54.47,5.40,-1.45
9-August-2023,155.80,156.60,152.25,155.90,154.360225027874032505,216151,2658,33365117.00,88229,40.82,4.35,0.10
8-August-2023,159.90,159.90,152.60,154.00,155.709319331275598497,253677,3684,39499873.00,118324,46.64,7.30,-5.90
7-August-2023,157.25,163.95,157.25,158.50,160.417145882060617191,925645,10438,148489329.00,360918,38.99,6.70,1.25
4-August-2023,147.55,155.70,147.55,151.80,151.817498324302061714,247658,3102,37598818.00,75616,30.53,8.15,4.25
3-August-2023,146.05,148.70,145.80,147.40,147.194759395086248690,127886,1958,18824149.00,49280,38.53,2.90,1.35
2-August-2023,149.90,149.90,145.25,146.65,147.577711035994883975,87568,1736,12923085.00,54711,62.48,4.65,-3.25
1-August-2023,151.45,151.70,148.00,149.05,149.827342736835363998,62459,1109,9358066.00,33705,53.96,3.70,-2.40
31-July-2023,150.05,152.25,149.60,150.10,151.057218543046357615,75500,1241,11404820.00,46410,61.47,2.65,0.05
28-July-2023,151.65,152.50,149.05,149.45,150.709879170149707424,131590,2246,19831913.00,61051,46.39,3.45,-2.20
27-July-2023,149.90,156.80,148.10,150.80,152.329089948140377799,372737,6430,56778688.00,89967,24.14,8.70,0.90
26-July-2023,150.60,150.60,148.30,148.50,148.962365159667014641,74718,2009,11130170.00,43050,57.62,2.30,-2.10
25-July-2023,149.80,150.60,148.20,149.45,149.555731380173011423,66354,1423,9923621.00,28352,42.73,2.40,-0.35
24-July-2023,152.00,152.30,149.10,149.40,150.472497631828228607,79175,1682,11913660.00,45143,57.02,3.20,-2.60
21-July-2023,152.95,153.55,150.50,152.05,152.172298357568783345,38236,905,5818460.00,15060,39.39,3.05,-0.90
20-July-2023,154.00,155.00,152.20,152.85,153.455927036941909658,206351,3019,31665784.00,138395,67.07,2.80,-1.15
19-July-2023,148.85,153.85,148.85,153.10,151.824527840328175277,159427,2259,24204929.00,82273,51.61,5.00,4.25
18-July-2023,150.95,151.30,148.50,148.80,149.509862987076085900,51455,1157,7693030.00,22476,43.68,2.80,-2.15
17-July-2023,148.85,151.50,147.80,150.05,149.772076467765157574,75012,1538,11234703.00,35622,47.49,3.70,1.20
14-July-2023,147.55,148.75,147.05,148.00,147.877845896614184199,71770,1370,10613193.00,34860,48.57,1.70,0.45
13-July-2023,151.85,151.85,147.35,147.80,148.909391380314502038,68680,1500,10227097.00,35082,51.08,4.50,-4.05
12-July-2023,152.95,153.95,149.40,150.10,151.872858922454064154,102752,2044,15605240.00,41715,40.60,4.55,-2.85
11-July-2023,149.95,149.95,147.55,148.10,148.547195736353416330,24017,727,3567658.00,9842,40.98,2.40,-1.85
10-July-2023,149.85,149.85,147.75,147.95,148.211540419466503767,39288,955,5822935.00,22054,56.13,2.10,-1.90
7-July-2023,150.00,150.95,148.40,148.80,149.472300809722241578,71753,1254,10725086.00,37689,52.53,2.55,-1.20
6-July-2023,148.75,150.85,148.75,150.00,149.659912854030501089,96390,1620,14425719.00,52776,54.75,2.10,1.25
5-July-2023,152.80,152.80,148.75,149.35,150.225455258393015719,86709,1702,13025899.00,50234,57.93,4.05,-3.45
4-July-2023,153.00,153.35,150.60,151.30,151.612589306355199859,90839,2298,13772336.00,46294,50.96,2.75,-1.70
3-July-2023,148.55,154.35,148.55,153.65,152.796366154140005730,502608,7902,76796676.00,198835,39.56,5.80,5.10
30-June-2023,146.50,148.35,145.70,146.25,146.643154387263976305,67525,1522,9902079.00,37856,56.06,2.65,-0.25
28-June-2023,147.75,148.70,146.25,146.45,147.262155048777797040,63451,1476,9343931.00,33928,53.47,2.45,-1.30
27-June-2023,150.90,150.90,146.80,147.10,147.583198788262121539,60079,1466,8866651.00,29649,49.35,4.10,-3.80
26-June-2023,148.00,149.40,146.65,148.70,148.461166934991395103,36026,876,5348462.00,18332,50.89,2.75,0.70
23-June-2023,150.00,150.35,147.80,148.25,148.601591584412035930,58558,1215,8701812.00,30359,51.84,2.55,-1.75
22-June-2023,150.10,152.50,149.30,150.40,150.483367601703627551,27236,602,4098565.00,14679,53.90,3.20,0.30
21-June-2023,151.30,152.55,150.00,150.85,151.089780607025122200,43985,955,6645684.00,27245,61.94,2.55,-0.45
20-June-2023,151.55,153.60,150.55,151.10,151.803470939473345074,46558,1146,7067666.00,22270,47.83,3.05,-0.45
19-June-2023,154.00,155.85,151.00,151.50,152.258725376168802029,109193,1304,16625587.00,79047,72.39,4.85,-2.50
16-June-2023,151.95,154.70,151.50,154.15,153.589252009416155917,47153,914,7242194.00,22502,47.72,3.20,2.20
15-June-2023,151.30,152.75,150.50,151.40,151.527260757675504219,16709,400,2531869.00,8372,50.10,2.25,0.10
14-June-2023,153.35,153.35,150.40,151.25,151.250152452304207683,22958,643,3472401.00,8001,34.85,2.95,-2.10
13-June-2023,152.05,152.75,150.40,150.75,151.632451721242653232,33348,594,5056639.00,16075,48.20,2.35,-1.30
12-June-2023,151.80,153.70,151.40,151.70,152.264730979969460163,44532,1059,6780653.00,23521,52.82,2.30,-0.10
9-June-2023,154.10,154.75,151.05,151.80,151.903845752996352266,47975,1311,7287587.00,26329,54.88,3.70,-2.30
8-June-2023,155.85,156.30,152.55,154.00,154.090248016777605543,87736,1612,13519262.00,37540,42.79,3.75,-1.85
7-June-2023,149.00,155.75,148.95,155.25,153.250671289837106432,218609,3546,33501976.00,97237,44.48,6.80,6.25
6-June-2023,149.65,149.65,147.65,148.35,148.355117000281928390,53205,1077,7893234.00,24013,45.13,2.00,-1.30
5-June-2023,148.90,151.25,148.00,148.45,149.229604346887934247,50979,1064,7607576.00,18945,37.16,3.25,-0.45
2-June-2023,151.70,151.70,146.80,147.70,148.341347198088618592,73664,1366,10927417.00,44887,60.93,4.90,-4.00
1-June-2023,149.45,152.90,148.95,149.20,150.840855057132982121,95479,2103,14402134.00,35634,37.32,3.95,-0.25
31-May-2023,151.85,152.15,147.80,149.05,149.139456942744185113,99658,2139,14862940.00,44369,44.52,4.35,-2.80
30-May-2023,152.60,154.75,150.15,150.90,152.468387079349646194,74052,1360,11290589.00,36314,49.04,4.60,-1.70
29-May-2023,152.90,153.90,151.80,152.30,152.609433056587672669,56249,1075,8584128.00,32633,58.02,2.10,-0.60
26-May-2023,153.05,155.35,151.55,152.30,153.455881291936220870,41581,866,6380849.00,20351,48.94,3.80,-0.75
