Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-February-2024,1461.15,1497.55,1458.35,1492.90,1479.043844213736876063,34098,2810,50432437.00,16433,48.19,39.20,31.75
26-February-2024,1476.60,1485.70,1464.25,1466.75,1469.787443658768556423,96732,5360,142175479.00,23722,24.52,21.45,-9.85
23-February-2024,1500.00,1504.95,1475.80,1481.60,1485.879015254554371843,197777,12009,293872694.00,59203,29.93,29.15,-18.40
22-February-2024,1517.00,1517.15,1463.75,1489.15,1483.724848229638207530,85491,5481,126845121.00,28981,33.90,53.40,-27.85
21-February-2024,1520.00,1526.75,1502.45,1517.60,1515.073120569444849616,68558,3932,103870383.00,27147,39.60,24.30,-2.40
20-February-2024,1490.00,1509.00,1475.25,1504.35,1491.600195045835771406,25635,1730,38237171.00,6242,24.35,33.75,14.35
19-February-2024,1495.55,1502.00,1477.00,1482.80,1487.494255365272057229,50743,3228,75479921.00,13463,26.53,25.00,-12.75
16-February-2024,1491.65,1506.10,1470.80,1494.10,1494.640443091167109849,145162,7592,216964996.00,23053,15.88,35.30,2.45
15-February-2024,1492.80,1492.80,1461.00,1477.10,1474.378526252384298765,19922,1665,29372569.00,5596,28.09,31.80,-15.70
14-February-2024,1459.90,1494.70,1436.75,1480.90,1465.601978027453227373,40141,1937,58830729.00,12696,31.63,57.95,21.00
13-February-2024,1459.85,1476.40,1431.10,1463.05,1453.919093607906504828,53222,3085,77380482.00,19008,35.71,45.30,3.20
12-February-2024,1490.05,1495.00,1443.00,1447.90,1460.945360549767792142,127472,6140,186229627.00,23982,18.81,52.00,-42.15
9-February-2024,1489.95,1491.05,1461.75,1485.60,1478.094720258616280140,195502,10973,288970474.00,27986,14.31,29.30,-4.35
8-February-2024,1516.35,1540.75,1470.50,1477.50,1502.444606667361907741,86301,5851,129662472.00,36478,42.27,70.25,-38.85
7-February-2024,1523.95,1523.95,1493.00,1515.65,1511.555246867541766109,53632,3757,81067731.00,24221,45.16,30.95,-8.30
6-February-2024,1548.05,1548.90,1504.40,1511.00,1518.862373941105284388,99160,10352,150610393.00,48500,48.91,44.50,-37.05
5-February-2024,1536.80,1550.00,1521.45,1539.25,1540.754518617274545281,157515,7776,242691948.00,36341,23.07,28.55,2.45
2-February-2024,1541.55,1564.40,1530.45,1537.35,1551.238314282778338582,165437,13016,256632213.00,36811,22.25,33.95,-4.20
1-February-2024,1543.85,1547.00,1524.00,1541.40,1538.342257402204452128,37016,2528,56943277.00,17164,46.37,23.00,-2.45
31-January-2024,1517.25,1548.00,1507.80,1534.10,1534.399430328799356023,48449,2152,74340118.00,25590,52.82,40.20,16.85
30-January-2024,1527.45,1544.05,1509.70,1517.40,1530.639311525294788893,42064,3450,64384812.00,20037,47.63,34.35,-10.05
29-January-2024,1516.35,1537.65,1516.35,1527.30,1527.821058270166349914,136279,7405,208209926.00,39841,29.23,21.30,10.95
25-January-2024,1498.25,1540.90,1490.00,1513.05,1499.039260342856385942,1207911,24933,1810706012.00,940962,77.90,50.90,14.80
24-January-2024,1455.10,1496.00,1441.30,1490.60,1473.031282260581470722,124959,9423,184068516.00,54226,43.40,54.70,35.50
23-January-2024,1534.90,1547.95,1429.00,1443.95,1475.459427147184875226,98699,6356,145626370.00,32398,32.82,118.95,-90.95
20-January-2024,1576.90,1576.90,1530.10,1534.05,1541.474097705690305460,67079,4058,103400541.00,21410,31.92,46.80,-42.85
19-January-2024,1618.95,1625.45,1550.00,1560.85,1561.356646597086593603,2893932,20986,4518459963.00,2646221,91.44,75.45,-58.10
18-January-2024,1636.60,1638.90,1595.00,1613.15,1614.741109759177207924,87118,5134,140673016.00,14406,16.54,43.90,-23.45
17-January-2024,1659.95,1675.50,1632.00,1643.00,1652.073827474787036130,61278,4989,101235780.00,27480,44.84,43.50,-16.95
16-January-2024,1687.15,1692.00,1663.20,1667.00,1676.570068638666448766,24476,1539,41035729.00,7089,28.96,28.80,-20.15
15-January-2024,1685.00,1694.35,1669.00,1688.80,1685.289019023024042483,164958,11222,278001906.00,15888,9.63,25.35,3.80
12-January-2024,1664.85,1677.60,1647.60,1673.30,1670.527921216527141775,133429,9464,222896870.00,21017,15.75,30.00,8.45
11-January-2024,1640.95,1668.15,1640.95,1658.20,1657.697194244604316546,55600,3250,92167964.00,25716,46.25,27.20,17.25
10-January-2024,1620.10,1642.70,1620.05,1640.85,1635.020573158564695358,29067,3353,47525143.00,9342,32.14,22.65,20.75
9-January-2024,1629.25,1643.45,1621.85,1624.50,1635.013281388347795289,11294,1049,18465840.00,3601,31.88,21.60,-4.75
8-January-2024,1631.55,1649.55,1621.95,1626.75,1629.373962337336143884,314529,19993,512485363.00,27270,8.67,27.60,-4.80
5-January-2024,1655.75,1655.75,1630.00,1642.60,1641.322991722741618531,151137,9040,248064633.00,21530,14.25,25.75,-13.15
4-January-2024,1600.65,1654.95,1593.60,1647.65,1636.401455461591540029,124634,8947,203951259.00,61171,49.08,61.35,47.00
3-January-2024,1570.15,1605.00,1558.50,1601.60,1584.527663436294687712,30853,2191,48887432.00,14407,46.70,46.50,31.45
2-January-2024,1599.85,1599.85,1570.05,1575.00,1582.569976463285311538,38663,2740,61186903.00,18748,48.49,29.80,-24.85
1-January-2024,1594.05,1611.00,1592.30,1600.30,1601.781732897435376774,196988,12291,315531780.00,37101,18.83,18.70,6.25
29-December-2023,1615.00,1618.70,1587.65,1598.05,1594.256702003663206971,72068,4867,114894892.00,11135,15.45,31.05,-16.95
28-December-2023,1600.00,1618.80,1592.10,1610.20,1603.259820660852475125,40705,2277,65260691.00,9458,23.24,26.70,10.20
27-December-2023,1571.55,1600.00,1569.25,1596.90,1590.578072082991693700,56102,3119,89234611.00,28219,50.30,30.75,25.35
26-December-2023,1561.35,1582.00,1557.40,1571.35,1572.399318782772374848,22313,1885,35084946.00,8396,37.63,24.60,10.00
22-December-2023,1575.95,1590.80,1558.00,1562.25,1574.808030469178350434,102136,6418,160844593.00,19159,18.76,32.80,-13.70
21-December-2023,1531.10,1573.00,1528.70,1569.70,1554.487721198988804622,55380,2295,86087530.00,31232,56.40,44.30,38.60
20-December-2023,1572.30,1581.00,1549.50,1556.00,1567.961444062653398188,44818,2442,70272896.00,14211,31.71,31.50,-16.30
19-December-2023,1557.05,1585.70,1542.20,1566.15,1568.514230979748221127,65772,3658,103164318.00,29873,45.42,43.50,9.10
18-December-2023,1574.95,1574.95,1551.45,1557.05,1557.755871774209398769,305274,20654,475542366.00,52822,17.30,23.50,-17.90
15-December-2023,1554.65,1578.25,1547.80,1570.95,1558.133083453353252167,111787,6013,174179023.00,23525,21.04,30.45,16.30
14-December-2023,1520.00,1554.35,1515.70,1551.65,1540.848428758023846277,143167,7753,220598647.00,79416,55.47,38.65,31.65
13-December-2023,1503.60,1512.15,1495.50,1506.95,1505.551810197763315852,31654,2459,47656737.00,16421,51.88,16.65,3.35
12-December-2023,1530.00,1530.00,1490.80,1497.50,1509.596631431482424859,31408,1548,47413411.00,13918,44.31,39.20,-32.50
11-December-2023,1511.20,1538.00,1511.20,1521.50,1522.093760966752620577,327695,16751,498782515.00,46297,14.13,26.80,10.30
8-December-2023,1516.05,1520.70,1494.30,1509.15,1504.133518386242190254,221198,9321,332711326.00,24481,11.07,26.40,-6.90
7-December-2023,1501.05,1513.95,1496.30,1502.00,1503.719119899735412895,50267,1255,75587449.00,12151,24.17,17.65,0.95
6-December-2023,1515.05,1521.05,1493.15,1499.60,1502.656887313608484361,72227,3901,108532399.00,25878,35.83,27.90,-15.45
5-December-2023,1527.90,1527.90,1487.00,1506.75,1507.999573325748013298,56249,3175,84823468.00,18218,32.39,40.90,-21.15
4-December-2023,1482.50,1517.95,1474.80,1514.15,1505.963042927147262764,358957,15447,540575976.00,96757,26.96,43.15,31.65
1-December-2023,1478.15,1493.15,1458.50,1461.15,1470.741881790242606249,199459,10462,293352705.00,39870,19.99,34.65,-17.00
30-November-2023,1495.05,1496.00,1450.05,1466.35,1469.272495690772915173,196671,6104,288963291.00,80056,40.71,45.95,-28.70
29-November-2023,1492.95,1492.95,1471.15,1483.95,1481.693499501495513459,50150,3193,74306929.00,35081,69.95,21.80,-9.00
28-November-2023,1475.95,1486.30,1467.85,1477.80,1477.071146748122693139,39285,2792,58026740.00,19006,48.38,18.45,1.85
24-November-2023,1498.95,1498.95,1474.10,1475.65,1481.042917331631024577,156650,9359,232005373.00,21339,13.62,24.85,-23.30
23-November-2023,1475.30,1496.20,1472.10,1486.80,1487.103040723491822809,73864,4219,109843379.00,30470,41.25,24.10,11.50
22-November-2023,1502.35,1505.10,1459.05,1470.60,1477.348478158889594083,72478,4618,107075263.00,25465,35.13,46.05,-31.75
21-November-2023,1505.00,1506.75,1494.75,1502.10,1501.343453510436432637,41633,2413,62505432.00,19696,47.31,12.00,-2.90
20-November-2023,1490.60,1509.50,1490.60,1504.90,1500.312127432062044468,81361,3916,122066895.00,30628,37.64,18.90,14.30
17-November-2023,1491.95,1509.00,1485.95,1498.00,1499.887895568138543272,160181,10748,240253543.00,35701,22.29,23.05,6.05
16-November-2023,1496.05,1506.75,1493.70,1499.40,1499.570646784441914276,54454,3367,81657620.00,28638,52.59,13.05,3.35
15-November-2023,1529.00,1536.95,1490.25,1494.20,1510.742983114253707567,97301,4319,146996803.00,33475,34.40,46.70,-34.80
13-November-2023,1509.95,1515.95,1496.30,1510.00,1510.952190134493328585,300461,14329,453982206.00,24367,8.11,19.65,0.05
12-November-2023,1509.95,1509.95,1498.00,1502.30,1502.740435835351089588,4130,321,6206318.00,2375,57.51,11.95,-7.65
10-November-2023,1507.35,1509.25,1493.00,1498.55,1501.260897796632180425,115505,6813,173403140.00,18712,16.20,16.25,-8.80
9-November-2023,1481.15,1516.15,1481.15,1507.55,1508.192699567327033439,121801,3986,183699379.00,65008,53.37,35.00,26.40
8-November-2023,1497.95,1497.95,1481.75,1488.45,1489.298864101514531313,39088,2125,58213714.00,15871,40.60,16.20,-9.50
7-November-2023,1470.80,1489.00,1463.75,1486.30,1478.049865806984389143,62969,3430,93071322.00,27020,42.91,25.25,15.50
6-November-2023,1477.95,1477.95,1455.55,1470.20,1462.848158577659985644,18111,1105,26493643.00,7669,42.34,22.40,-7.75
3-November-2023,1470.25,1474.75,1447.85,1449.55,1457.771056898377679265,106699,6510,155542714.00,16764,15.71,26.90,-20.70
2-November-2023,1449.95,1479.10,1445.05,1461.00,1462.602667051999256858,48443,2723,70852861.00,10596,21.87,34.05,11.05
1-November-2023,1447.00,1447.00,1427.20,1431.80,1438.459214344941956882,19296,1119,27756509.00,4359,22.59,19.80,-15.20
31-October-2023,1455.00,1459.95,1436.95,1441.15,1447.734405514072372199,26115,1754,37807584.00,8707,33.34,23.00,-13.85
30-October-2023,1439.50,1461.50,1428.50,1454.95,1454.218375806999660210,73575,3844,106994117.00,31705,43.09,33.00,15.45
27-October-2023,1415.70,1444.75,1413.50,1439.50,1433.391266018358629464,110030,6393,157716041.00,53140,48.30,31.25,23.80
26-October-2023,1410.55,1428.30,1393.70,1414.15,1406.197534080055570026,92136,5612,129561416.00,29436,31.95,34.60,3.60
25-October-2023,1443.55,1447.00,1410.30,1412.70,1428.541518025464775660,34479,2622,49254683.00,15059,43.68,36.70,-30.85
23-October-2023,1465.15,1469.70,1428.55,1438.30,1441.466925769746062518,323938,5363,466945913.00,286107,88.32,41.15,-26.85
20-October-2023,1450.30,1471.75,1444.15,1469.20,1465.508855442573193813,351874,15611,515674463.00,60790,17.28,27.60,18.90
19-October-2023,1455.00,1464.25,1423.55,1450.30,1447.093931300429453283,463147,10217,670217213.00,278535,60.14,40.70,-4.70
18-October-2023,1439.95,1443.75,1416.00,1420.80,1425.072948235222089570,65334,1622,93105716.00,46788,71.61,27.75,-19.15
17-October-2023,1450.05,1458.15,1426.25,1434.70,1448.881464418351516817,553066,3203,801327076.00,514708,93.06,31.90,-15.35
16-October-2023,1467.95,1467.95,1444.50,1446.80,1449.749593668291993498,28302,1594,41030813.00,9525,33.65,23.45,-21.15
13-October-2023,1424.95,1467.00,1419.15,1463.55,1455.110373141998405542,359997,16392,523835369.00,82332,22.87,47.85,38.60
12-October-2023,1436.95,1443.45,1422.00,1424.20,1432.959048691246833661,56848,1899,81460856.00,9768,17.18,21.45,-12.75
11-October-2023,1426.00,1431.00,1415.50,1421.15,1421.709083266460315640,26169,2136,37204705.00,9797,37.44,15.50,-4.85
10-October-2023,1430.25,1436.40,1412.25,1420.95,1422.917657118426678067,23390,1407,33282044.00,7999,34.20,24.15,-9.30
9-October-2023,1420.00,1445.00,1409.60,1428.25,1429.643851864403189765,188854,2444,269993960.00,10214,5.41,35.40,8.25
6-October-2023,1403.05,1438.50,1402.15,1434.65,1431.808444883818277357,224562,10688,321529768.00,25120,11.19,36.35,31.60
5-October-2023,1410.00,1415.15,1394.90,1401.35,1404.594886116164074709,39031,2399,54822743.00,13979,35.82,20.25,-8.65
4-October-2023,1415.05,1428.00,1386.55,1401.50,1399.504672204093740729,67420,5829,94354605.00,25776,38.23,41.45,-13.55
3-October-2023,1412.40,1438.50,1412.40,1435.65,1434.174550762089345105,83586,2842,119876914.00,62779,75.11,26.10,23.25
29-September-2023,1413.45,1439.40,1399.80,1428.80,1423.874547744218122214,50027,3090,71232172.00,16511,33.00,39.60,15.35
28-September-2023,1448.95,1448.95,1409.75,1413.40,1424.414868243893056356,51990,3835,74055329.00,17085,32.86,39.20,-35.55
27-September-2023,1423.55,1439.30,1418.65,1436.80,1428.336788858012879178,120194,4068,171677512.00,39499,32.86,20.65,13.25
26-September-2023,1442.00,1443.25,1412.00,1423.50,1423.497281659933163748,20049,1346,28539697.00,7454,37.18,31.25,-18.50
25-September-2023,1454.95,1454.95,1434.80,1442.05,1443.748152923092180294,20167,1516,29116069.00,5696,28.24,20.15,-12.90
22-September-2023,1422.00,1463.05,1413.10,1452.75,1442.101550025142695826,113353,6233,163466537.00,53460,47.16,49.95,30.75
21-September-2023,1434.95,1442.70,1406.15,1411.55,1420.631038704209435916,53095,6863,75428405.00,19140,36.05,36.55,-23.40
20-September-2023,1437.60,1475.50,1422.00,1440.70,1452.390114956660724165,65068,5296,94504120.00,30817,47.36,53.50,3.10
18-September-2023,1451.35,1462.00,1445.25,1457.35,1458.059770925510981699,87919,5707,128191157.00,73909,84.06,16.75,6.00
15-September-2023,1460.05,1463.85,1446.90,1450.00,1451.900688031866739091,22092,1582,32075390.00,8897,40.27,16.95,-10.05
14-September-2023,1455.05,1466.90,1450.50,1457.15,1459.980144248231489008,57817,3522,84411672.00,22853,39.53,16.40,2.10
13-September-2023,1429.00,1459.50,1416.00,1455.65,1440.632971152844794667,28807,1949,41500314.00,9473,32.88,43.50,26.65
12-September-2023,1450.00,1453.10,1425.20,1429.00,1436.706375567077122488,24688,1745,35469407.00,6139,24.87,27.90,-21.00
11-September-2023,1448.50,1451.50,1432.00,1450.00,1443.733248798718633208,29968,1425,43265798.00,10122,33.78,19.50,1.50
8-September-2023,1445.00,1459.80,1433.65,1447.65,1447.898994302988024648,103212,6499,149440551.00,40059,38.81,26.15,2.65
7-September-2023,1406.00,1443.10,1398.50,1439.95,1424.355372153446431300,32715,1795,46597786.00,11251,34.39,44.60,33.95
6-September-2023,1422.00,1422.00,1396.40,1408.15,1407.556090976580954309,74085,3996,104278793.00,21529,29.06,25.60,-13.85
5-September-2023,1422.00,1429.55,1416.80,1424.30,1423.221748841826604897,24176,1729,34407809.00,10946,45.28,12.75,2.30
4-September-2023,1420.00,1427.60,1415.20,1421.25,1420.918343380568386440,38319,3592,54448170.00,21137,55.16,12.40,1.25
1-September-2023,1380.00,1424.05,1376.45,1417.30,1405.794677794081682562,65424,3950,91972711.00,15599,23.84,47.60,37.30
31-August-2023,1390.10,1401.25,1363.20,1376.75,1376.814606108418798602,53238,3859,73298856.00,17565,32.99,38.05,-13.35
30-August-2023,1402.10,1410.95,1386.75,1393.45,1401.357887437365783822,44704,2526,62646303.00,10733,24.01,24.20,-8.65
29-August-2023,1400.05,1412.00,1392.30,1401.10,1400.849842432501490503,11741,1270,16447378.00,5265,44.84,19.70,1.05
28-August-2023,1389.05,1411.00,1389.05,1408.85,1404.570512820512820512,33228,1940,46671069.00,20146,60.63,21.95,19.80
25-August-2023,1419.95,1420.80,1389.90,1401.35,1400.478344654129004163,491426,15342,688231471.00,38936,7.92,30.90,-18.60
24-August-2023,1406.00,1435.00,1405.00,1424.70,1422.639749139749139749,54054,2499,76899369.00,22319,41.29,30.00,18.70
23-August-2023,1395.10,1407.30,1391.85,1400.65,1399.319873562862189717,32269,2256,45154653.00,14290,44.28,15.45,5.55
22-August-2023,1400.00,1403.90,1394.40,1401.50,1399.788289715480641277,15781,1207,22090059.00,4847,30.71,9.50,1.50
21-August-2023,1378.95,1399.85,1366.25,1396.20,1385.141321887303943716,30986,2731,42919989.00,18757,60.53,33.60,17.25
18-August-2023,1376.95,1376.95,1361.00,1370.70,1369.463479064852727512,37855,3902,51841040.00,15999,42.26,15.95,-6.25
17-August-2023,1372.10,1391.00,1370.00,1374.45,1378.865170118023431758,92524,7132,127578121.00,59453,64.26,21.00,2.35
16-August-2023,1385.70,1387.05,1367.50,1381.05,1375.348098320429834581,23637,1802,32509103.00,8349,35.32,19.55,-4.65
14-August-2023,1391.05,1397.30,1379.35,1388.85,1383.740773876090360098,129659,3017,179414445.00,108039,83.33,17.95,-2.20
11-August-2023,1436.00,1436.00,1392.75,1397.20,1405.219369109444123869,72786,4976,102280297.00,25272,34.72,43.25,-38.80
10-August-2023,1400.05,1433.85,1400.05,1430.25,1417.517857142857142857,70448,3923,99861298.00,14621,20.75,33.80,30.20
9-August-2023,1404.00,1410.45,1392.00,1407.20,1400.596098222894075916,84013,4510,117668280.00,59207,70.47,18.45,3.20
8-August-2023,1411.05,1421.00,1402.55,1404.05,1409.657126096084969741,32388,2003,45655975.00,14487,44.73,18.45,-7.00
7-August-2023,1410.05,1416.95,1399.80,1414.60,1410.048598345588235294,52224,2711,73638378.00,32118,61.50,17.15,4.55
4-August-2023,1365.25,1414.90,1365.25,1409.35,1400.481381836268680337,176924,8315,247778768.00,104072,58.82,49.65,44.10
3-August-2023,1378.00,1380.00,1354.70,1364.05,1368.422818791946308724,27565,2532,37720575.00,9104,33.03,25.30,-13.95
2-August-2023,1385.05,1393.90,1369.00,1381.10,1385.121792487913722573,43024,3159,59593480.00,20726,48.17,24.90,-3.95
1-August-2023,1410.05,1423.55,1389.00,1393.95,1397.936397022977672332,30769,1955,43013105.00,12962,42.13,34.55,-16.10
31-July-2023,1414.25,1420.45,1396.10,1417.55,1409.344750579236803171,35823,1996,50486957.00,17255,48.17,24.35,3.30
28-July-2023,1413.05,1421.10,1397.50,1401.65,1406.934073082073847331,26135,2788,36770222.00,14501,55.48,23.60,-11.40
27-July-2023,1426.35,1432.50,1405.50,1415.55,1417.939049161941553990,80245,5597,113782519.00,41108,51.23,27.00,-10.80
26-July-2023,1424.95,1429.90,1411.15,1427.75,1421.347323632925355885,38074,2396,54116378.00,21812,57.29,18.75,2.80
25-July-2023,1435.75,1446.35,1411.20,1414.80,1432.059551401395696391,78957,4498,113071126.00,34622,43.85,35.15,-20.95
24-July-2023,1410.95,1439.00,1404.40,1435.75,1428.802449317335539925,120850,5620,172670776.00,51666,42.75,34.60,24.80
21-July-2023,1424.95,1430.25,1400.25,1407.45,1411.901000654918744383,65657,4389,92701184.00,28085,42.78,30.00,-17.50
20-July-2023,1428.95,1433.40,1418.65,1425.25,1425.911223191427388818,65231,2874,93013615.00,28459,43.63,14.75,-3.70
19-July-2023,1442.00,1443.35,1410.30,1419.10,1425.127912597010569706,328959,12471,468808653.00,119302,36.27,33.05,-22.90
18-July-2023,1400.00,1409.10,1382.20,1390.30,1392.813185649540429497,141654,6550,197297559.00,71030,50.14,26.90,-9.70
17-July-2023,1372.00,1403.00,1369.35,1392.60,1384.202236450536567769,110890,5106,153494186.00,65804,59.34,33.65,20.60
14-July-2023,1375.05,1384.50,1367.20,1378.20,1371.391884081079465050,150519,2732,206420535.00,18992,12.62,17.30,3.15
13-July-2023,1372.05,1391.15,1366.85,1376.60,1382.921564697911000410,104787,4386,144912202.00,74211,70.82,24.30,4.55
12-July-2023,1374.95,1384.80,1350.55,1371.35,1369.259993366710362146,63317,3794,86697435.00,19841,31.34,34.25,-3.60
11-July-2023,1369.05,1383.65,1369.05,1381.50,1377.000000000000000000,22748,1609,31323996.00,8455,37.17,14.60,12.45
10-July-2023,1366.85,1373.10,1345.55,1366.75,1356.967358286567471554,77692,3036,105425508.00,55765,71.78,27.55,-0.10
7-July-2023,1387.95,1392.00,1353.60,1356.85,1368.529999066903051227,85736,6251,117332288.00,32582,38.00,38.40,-31.10
6-July-2023,1399.90,1399.90,1373.50,1389.30,1385.606301542455711667,104768,6645,145167201.00,57118,54.52,26.40,-10.60
5-July-2023,1370.00,1413.55,1370.00,1399.95,1398.665266077345770705,192538,8414,269296213.00,94669,49.17,43.55,29.95
4-July-2023,1386.30,1393.65,1363.35,1367.35,1378.829517984327595437,123274,3442,169973830.00,24393,19.79,30.30,-18.95
3-July-2023,1375.30,1386.30,1367.45,1379.65,1377.142262693985106613,119919,10592,165145523.00,73638,61.41,18.85,4.35
30-June-2023,1336.05,1381.95,1336.05,1375.05,1363.669573800638217318,73956,5436,100851547.00,23495,31.77,45.90,39.00
28-June-2023,1321.00,1346.95,1316.35,1334.00,1334.498761079005811081,249007,5408,332299533.00,28746,11.54,30.60,13.00
27-June-2023,1319.90,1321.35,1297.40,1315.65,1307.335567852633142687,53852,3997,70402635.00,15515,28.81,23.95,-4.25
26-June-2023,1314.05,1326.25,1305.75,1315.00,1316.466134812440346485,55529,2763,73102048.00,17894,32.22,20.50,0.95
23-June-2023,1270.05,1317.90,1262.45,1308.45,1298.974569118262942559,155205,9432,201607348.00,47192,30.41,55.45,38.40
22-June-2023,1287.05,1287.85,1269.95,1273.35,1278.271523037086177748,46729,3630,59732350.00,18103,38.74,17.90,-13.70
21-June-2023,1298.10,1307.20,1284.80,1286.75,1293.900484312486839334,23745,1967,30723667.00,9111,38.37,22.40,-11.35
20-June-2023,1301.20,1301.25,1285.15,1298.10,1292.370234604105571847,20460,1156,26441895.00,7551,36.91,16.10,-3.10
