Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-Feb-24,5252.25,5472.9,5250,5452.4,5391.426246,33361,4775,179863371,9955,29.84,222.9,200.15
26-Feb-24,5371.75,5430,5139.2,5297.15,5281.045146,29925,4009,158035276,7331,24.5,290.8,-74.6
23-Feb-24,5429,5523.05,5321.5,5389.6,5408.025609,78176,7819,422777810,16695,21.36,201.55,-39.4
22-Feb-24,5200.5,5456.95,5084.55,5431.5,5317.163321,174644,16618,928610671,30048,17.21,372.4,231
21-Feb-24,4622.3,5019,4622.3,4989.3,4919.344287,148417,12794,730114321,28737,19.36,396.7,367
20-Feb-24,4515,4545,4468.8,4522.1,4514.042373,6018,1491,27165507,2332,38.75,76.2,7.1
19-Feb-24,4589.85,4589.85,4449.6,4491.6,4494.226045,3110,697,13977043,879,28.26,140.25,-98.25
16-Feb-24,4480.05,4539.9,4480,4521.75,4518.450108,2766,651,12498033,1007,36.41,59.9,41.7
15-Feb-24,4570.55,4583.35,4460.05,4467.75,4496.833364,5401,1359,24287397,2439,45.16,123.3,-102.8
14-Feb-24,4456.75,4618.7,4431.9,4562.95,4558.55184,6520,1473,29721758,1550,23.77,186.8,106.2
13-Feb-24,4444.8,4484.75,4380,4463.9,4444.657983,5067,1338,22521082,1669,32.94,104.75,19.1
12-Feb-24,4412.15,4554.35,4402.2,4417.6,4471.208729,2635,673,11781635,790,29.98,152.15,5.45
09-Feb-24,4489.95,4501.95,4411.25,4488.1,4461.804234,4582,1018,20443987,1585,34.59,90.7,-1.85
08-Feb-24,4605,4605,4441.45,4450.65,4518.425819,4152,1085,18760504,1842,44.36,163.55,-154.35
07-Feb-24,4447.35,4627.15,4431.2,4571.55,4557.290972,11221,2214,51137362,5068,45.17,195.95,124.2
06-Feb-24,4384.75,4423.55,4365,4404,4399.770149,3350,720,14739230,858,25.61,58.55,19.25
05-Feb-24,4480.1,4538,4345,4368.15,4431.539755,10112,2397,44811730,3833,37.91,193,-111.95
02-Feb-24,4552.95,4574.85,4464.7,4482.35,4500.423565,9845,1824,44306670,4956,50.34,110.15,-70.6
01-Feb-24,4671.65,4694.65,4342.15,4532.55,4479.392568,35683,7620,159838165,8358,23.42,352.5,-139.1
31-Jan-24,4725.15,4753.75,4630.9,4671.65,4669.141504,6756,1690,31544720,2799,41.43,122.85,-53.5
30-Jan-24,4800,4861,4719.8,4735.6,4789.508747,2115,683,10129811,602,28.46,141.2,-64.4
29-Jan-24,4750,4808.35,4720,4787.15,4760.513154,3763,992,17913811,1675,44.51,88.35,37.15
25-Jan-24,4787.95,4787.95,4667.35,4738.25,4716.931777,2785,599,13136655,726,26.07,120.6,-49.7
24-Jan-24,4730.15,4811,4618.95,4731,4714.857587,11249,2123,53037433,2927,26.02,192.05,0.85
23-Jan-24,4751.05,4896.3,4743.35,4771.8,4835.493352,9251,1995,44733149,3419,36.96,152.95,20.75
20-Jan-24,4819.1,4841.65,4740,4755.8,4787.195242,1219,331,5835591,525,43.07,101.65,-63.3
19-Jan-24,4779.25,4845,4739.75,4819.65,4815.373714,6612,1288,31839251,3636,54.99,105.25,40.4
18-Jan-24,4771.65,4792.5,4671.65,4710.65,4719.953772,3937,934,18582458,1583,40.21,120.85,-61
17-Jan-24,4732.05,4863.8,4732.05,4771.65,4807.048284,3293,866,15829610,1091,33.13,131.75,39.6
16-Jan-24,4784.95,4841.35,4750.55,4806.7,4801.891987,4268,1240,20494475,1711,40.09,90.8,21.75
15-Jan-24,4876.8,4876.8,4725,4752.95,4760.057074,3329,543,15846230,1297,38.96,151.8,-123.85
12-Jan-24,4914.9,4914.9,4774.25,4781.25,4809.377979,4196,888,20180150,2054,48.95,140.65,-133.65
11-Jan-24,4940.1,4984.3,4859.85,4869.65,4914.110702,5429,1218,26678707,2165,39.88,124.45,-70.45
10-Jan-24,4915.1,4956.25,4875,4937.45,4922.255415,5125,1304,25226559,1075,20.98,81.25,22.35
09-Jan-24,4796.75,4975.85,4767.2,4919.2,4915.503451,16806,3463,82609951,7694,45.78,208.65,122.45
08-Jan-24,4850,4850,4741.75,4756.35,4773.263687,3379,741,16128858,1408,41.67,108.25,-93.65
05-Jan-24,4825.7,4900,4803.4,4831,4854.294615,6035,1314,29295668,2903,48.1,96.6,5.3
04-Jan-24,4828.65,4867.6,4773.9,4824.8,4835.475556,3150,617,15231748,1666,52.89,93.7,-3.85
03-Jan-24,4690.05,4826.7,4690.05,4773.9,4784.401396,5015,1050,23993773,2207,44.01,136.65,83.85
02-Jan-24,4678.55,4711.35,4601,4695.95,4651.517011,3586,706,16680340,970,27.05,110.35,17.4
01-Jan-24,4699,4715.7,4656,4678.55,4686.70845,1787,381,8375148,452,25.29,59.7,-20.45
29-Dec-23,4658.2,4686.8,4620.5,4673.95,4651.523086,5068,1255,23573919,2070,40.84,66.3,15.75
28-Dec-23,4751.9,4765.5,4626.75,4645.1,4674.977885,8908,1516,41644703,5617,63.06,138.75,-106.8
27-Dec-23,4768.9,4824.6,4722.7,4738.45,4770.560458,3490,721,16649256,1563,44.79,101.9,-30.45
26-Dec-23,4744.65,4823.7,4744.65,4768.9,4788.293004,3645,930,17453328,1338,36.71,79.05,24.25
22-Dec-23,4718.1,4770.55,4690,4761.3,4734.583355,3905,977,18488548,1646,42.15,80.55,43.2
21-Dec-23,4604.05,4700,4532.3,4687.7,4637.338911,5857,1133,27160894,1131,19.31,167.7,83.65
20-Dec-23,4873.7,4892.3,4566.15,4608.1,4717.429616,16133,2828,76106292,5392,33.42,326.15,-265.6
19-Dec-23,4920.05,4920.05,4801,4839.4,4838.562125,4499,842,21768691,1121,24.92,119.05,-80.65
18-Dec-23,4830.05,4953.2,4788.95,4887.6,4892.787887,7727,1561,37806572,1913,24.76,164.25,57.55
15-Dec-23,4795.05,4928.15,4768.35,4834.65,4851.17356,7519,1682,36475974,2504,33.3,159.8,39.6
14-Dec-23,4782.35,4845.55,4738.9,4789.6,4800.395734,6517,1269,31284179,2989,45.86,106.65,7.25
13-Dec-23,4726.2,4777.65,4682.45,4767.4,4725.931789,3064,717,14480255,996,32.51,95.2,41.2
12-Dec-23,4799.95,4817.65,4689.05,4720.65,4727.343907,5359,1452,25333836,2004,37.4,128.6,-79.3
11-Dec-23,4767.85,4832.05,4767.85,4789.8,4798.669147,4570,1051,21929918,1869,40.9,64.2,21.95
08-Dec-23,4766,4836.5,4684.9,4745.45,4775.767845,5884,1172,28100618,1058,17.98,151.6,-20.55
07-Dec-23,4740.1,4785.65,4699.2,4742,4734.701965,5751,1232,27229271,2492,43.33,86.45,1.9
06-Dec-23,4847.8,4882,4723.25,4740.1,4825.776206,16542,2542,79827990,8398,50.77,158.75,-107.7
05-Dec-23,4624.05,4864.65,4594.6,4847.75,4740.198766,14097,2757,66822582,3870,27.45,270.05,223.7
04-Dec-23,4444.9,4680,4444.9,4622.75,4596.147463,18486,3112,84964382,9727,52.62,235.1,177.85
01-Dec-23,4430.45,4445,4376,4386.7,4401.453472,7877,1529,34670249,4356,55.3,69,-43.75
30-Nov-23,4286.95,4460,4238.4,4420.7,4363.751731,16172,2648,70570593,10855,67.12,221.6,133.75
29-Nov-23,4305.2,4305.2,4234.15,4244.45,4255.28825,1183,334,5034006,411,34.74,71.05,-60.75
28-Nov-23,4260.05,4260.05,4193.05,4249.55,4235.960143,4491,968,19023697,2160,48.1,67,-10.5
24-Nov-23,4265.05,4271.55,4224.7,4259.75,4252.300996,4319,971,18365688,2159,49.99,46.85,-5.3
23-Nov-23,4240.05,4277,4221,4261.5,4252.42014,3287,844,13977705,1448,44.05,56,21.45
22-Nov-23,4383.95,4383.95,4225,4235.4,4260.120949,4721,893,20112031,2522,53.42,158.95,-148.55
21-Nov-23,4375.05,4431.75,4335.75,4342.25,4369.618887,8281,1394,36184814,1994,24.08,96,-32.8
20-Nov-23,4300,4363,4300,4345.9,4337.771334,6914,1019,29991351,2950,42.67,63,45.9
17-Nov-23,4232.05,4296.7,4227.15,4284.55,4270.562819,5492,1023,23453931,2872,52.29,69.55,52.5
16-Nov-23,4270.05,4272.25,4214.25,4232.9,4228.913465,2681,583,11337717,683,25.48,58,-37.15
15-Nov-23,4263,4300.7,4252.05,4257.7,4268.782854,3371,742,14390067,1181,35.03,48.65,-5.3
13-Nov-23,4299.95,4306.8,4205,4262.75,4270.605159,7327,1549,31290724,2578,35.18,101.8,-37.2
12-Nov-23,4250,4286.35,4206.3,4236.7,4243.028838,3641,766,15448868,1958,53.78,80.05,-13.3
10-Nov-23,4339.95,4381.55,4229.05,4239.6,4301.27079,14454,2444,62170568,3618,25.03,152.5,-100.35
09-Nov-23,4276.25,4370.2,4216.05,4309.5,4290.837048,13685,2688,58720105,4295,31.38,154.15,33.25
08-Nov-23,4210.4,4285,4210.4,4276.25,4252.808827,28095,2688,119482664,24077,85.7,74.6,65.85
07-Nov-23,4218.9,4232,4172.2,4210.15,4203.401463,5333,1016,22416740,2195,41.16,59.8,-8.75
06-Nov-23,4190,4225,4147.25,4205.55,4184.775387,2974,756,12445522,1216,40.89,77.75,15.55
03-Nov-23,4109.95,4178,4079.4,4166,4136.815317,8409,1614,34786480,4616,54.89,98.6,56.05
02-Nov-23,4110.5,4111.9,4071.05,4077.5,4088.245775,1420,397,5805309,334,23.52,40.85,-33
01-Nov-23,4119.35,4146.2,4046.7,4053.1,4099.173005,19115,1165,78355692,15288,79.98,99.5,-66.25
31-Oct-23,4109.95,4124.75,4030.15,4110.65,4073.921834,3774,854,15374981,822,21.78,94.6,0.7
30-Oct-23,4024.2,4100,3994.25,4068.25,4060.298669,4808,1000,19521916,2336,48.59,105.75,44.05
27-Oct-23,3973.3,4086.45,3973.3,4010,4034.894222,3167,812,12778510,757,23.9,113.15,36.7
26-Oct-23,3930,3965.55,3847.5,3957.95,3900.725853,7941,1702,30975664,2550,32.11,118.05,27.95
25-Oct-23,3943,4018.3,3898.9,3930.65,3941.129898,1863,526,7342325,468,25.12,119.4,-12.35
23-Oct-23,4005.05,4036.15,3906,3928.9,3962.99809,6284,1468,24903480,2588,41.18,130.15,-76.15
20-Oct-23,4087.55,4094,4001.6,4015.7,4030.694268,3140,730,12656380,833,26.53,92.4,-71.85
19-Oct-23,4103.55,4115.65,4032.5,4087.5,4066.437701,9013,1632,36650803,2404,26.67,83.15,-16.05
18-Oct-23,4282.7,4339.8,4084.35,4099.15,4175.510656,12950,2369,54072863,3879,29.95,255.45,-183.55
17-Oct-23,4282.7,4307.85,4257.8,4283,4281.017776,1969,450,8429324,551,27.98,50.05,0.3
16-Oct-23,4230.1,4296,4230.1,4280.5,4269.448474,3833,663,16364796,1926,50.25,65.9,50.4
13-Oct-23,4200.25,4233.85,4191.8,4228.8,4219.616444,2469,633,10418233,1006,40.75,42.05,28.55
12-Oct-23,4187.7,4235,4187.65,4215.35,4216.702022,3611,790,15226511,1306,36.17,47.35,27.65
11-Oct-23,4239.95,4239.95,4171,4187.65,4198.999308,2890,506,12135108,710,24.57,68.95,-52.3
10-Oct-23,4114.7,4200,4087.55,4189.15,4159.182596,2689,609,11184042,833,30.98,112.45,74.45
09-Oct-23,4071.3,4119,4063.5,4095.15,4095.925695,2732,452,11190069,1088,39.82,55.5,23.85
06-Oct-23,4071.35,4143,4065.2,4132.8,4110.544437,6076,1165,24975668,2498,41.11,77.8,61.45
05-Oct-23,4044.9,4105.9,4000,4071.35,4054.179644,4264,963,17287022,1050,24.62,105.9,26.45
04-Oct-23,4070,4088.3,3978.1,3997.05,4024.527866,9438,2040,37983494,3241,34.34,110.2,-72.95
03-Oct-23,4082.05,4147,4056.4,4093.55,4095.08405,7210,1485,29525556,2725,37.79,90.6,11.5
29-Sep-23,4138.35,4147.15,4089.65,4100.35,4111.197738,7161,1447,29440287,2614,36.5,57.5,-38
28-Sep-23,4214.8,4248,4094,4104.7,4166.650073,3435,724,14312443,1714,49.9,154,-110.1
27-Sep-23,4220,4240,4170.3,4232.55,4210.512266,5177,1084,21797822,1927,37.22,69.7,12.55
26-Sep-23,4152.05,4222.35,4152.05,4205.8,4195.031793,2359,458,9896080,598,25.35,70.3,53.75
25-Sep-23,4208.8,4208.8,4123.2,4176.25,4159.559373,4337,747,18040009,1579,36.41,85.6,-32.55
22-Sep-23,4295.65,4295.9,4166.05,4186.1,4210.620763,7022,1160,29566979,3873,55.16,129.85,-109.55
21-Sep-23,4341,4355.95,4260.95,4275.5,4289.635376,6445,1208,27646700,2987,46.35,95,-65.5
20-Sep-23,4308,4425.5,4290,4330.55,4365.416667,4932,922,21530235,1573,31.89,135.5,22.55
18-Sep-23,4380.6,4380.6,4308,4318.55,4332.702083,6146,1574,26628787,3991,64.94,72.6,-62.05
15-Sep-23,4375,4391.5,4345.7,4380.6,4369.500282,5327,853,23276328,2213,41.54,45.8,5.6
14-Sep-23,4348.9,4386.6,4320,4370.25,4352.748029,3044,516,13249765,1154,37.91,66.6,21.35
13-Sep-23,4401.05,4421.25,4260.1,4336.2,4321.575129,7953,1492,34369487,1984,24.95,161.15,-64.85
12-Sep-23,4631.25,4635,4384.25,4400.5,4451.631416,15820,2547,70424809,7087,44.8,250.75,-230.75
11-Sep-23,4456.05,4675.85,4445,4621.9,4627.271269,33981,3790,157239305,12488,36.75,230.85,165.85
08-Sep-23,4477.7,4516.85,4435.35,4459.45,4443.454961,41775,971,185625331,38618,92.44,81.5,-18.25
07-Sep-23,4499.05,4499.05,4441.8,4447.55,4450.627902,33381,1600,148566410,30200,90.47,57.25,-51.5
06-Sep-23,4449.85,4539.9,4447,4499.05,4493.274726,14600,1975,65601811,4603,31.53,92.9,49.2
05-Sep-23,4305.45,4447,4305.45,4440.85,4398.667957,7234,1294,31819964,2625,36.29,141.55,135.4
04-Sep-23,4320.4,4328.75,4246,4298.85,4286.99318,4985,758,21370661,1449,29.07,82.75,-21.55
01-Sep-23,4376,4390.85,4272.45,4291.1,4309.824652,5817,1020,25070250,1686,28.98,118.4,-84.9
31-Aug-23,4327.05,4391,4327.05,4379.75,4375.338773,3064,583,13406038,1406,45.89,63.95,52.7
30-Aug-23,4330,4365,4326,4340.1,4344.149971,1747,418,7589230,522,29.88,39,10.1
29-Aug-23,4279.95,4329.85,4248.85,4317.4,4299.33082,6233,1029,26797729,2011,32.26,81,37.45
28-Aug-23,4250,4309.85,4246.35,4264.8,4280.999601,2506,504,10728185,441,17.6,63.5,14.8
25-Aug-23,4330,4341.35,4224,4241.6,4264.819515,6272,1079,26748948,3338,53.22,117.35,-88.4
24-Aug-23,4335.95,4390,4319,4335.95,4358.36827,4179,720,18213621,838,20.05,71,0
23-Aug-23,4336.1,4345,4294.7,4301.85,4323.973881,4671,947,20197282,1637,35.05,50.3,-34.25
22-Aug-23,4340,4340,4285.7,4325.75,4315.829462,4779,1038,20625349,1766,36.95,54.3,-14.25
21-Aug-23,4303.95,4326.15,4251,4313.8,4293.478099,6712,1570,28817825,1282,19.1,75.15,9.85
18-Aug-23,4308.8,4344.55,4270.95,4276.05,4308.014951,3545,671,15271913,1049,29.59,73.6,-32.75
17-Aug-23,4312.75,4342,4278,4311.3,4315.377541,5263,738,22711832,1355,25.75,64,-1.45
16-Aug-23,4389.95,4389.95,4264.2,4297.3,4305.735184,9078,1421,39087464,3429,37.77,125.75,-92.65
14-Aug-23,4530.05,4530.05,4254.15,4352.3,4346.936158,29761,3737,129369167,5866,19.71,275.9,-177.75
11-Aug-23,4539.95,4558.9,4487.45,4526.55,4527.360793,6555,1204,29676850,2073,31.62,71.45,-13.4
10-Aug-23,4478.05,4549.95,4478.05,4505.55,4516.574744,5947,1106,26860070,1957,32.91,71.9,27.5
09-Aug-23,4476,4553.95,4414.75,4522.4,4487.112478,9833,1694,44121777,2819,28.67,139.2,46.4
08-Aug-23,4525,4530,4449.3,4476.55,4486.597568,4935,941,22141359,1759,35.64,80.7,-48.45
07-Aug-23,4450,4539,4417.65,4527.4,4492.467911,7339,1084,32970222,2244,30.58,121.35,77.4
04-Aug-23,4352.3,4447.45,4332.2,4433.8,4390.257246,5003,1135,21964457,1562,31.22,115.25,81.5
03-Aug-23,4437.95,4437.95,4325,4375.45,4373.36104,3886,844,16994881,1432,36.85,112.95,-62.5
02-Aug-23,4519.9,4550.7,4381.1,4404.4,4469.03321,8672,1561,38755456,3033,34.97,169.6,-115.5
01-Aug-23,4557.05,4581.05,4500,4519.7,4508.815006,12022,789,54204974,8725,72.58,81.05,-37.35
31-Jul-23,4516.5,4609.5,4514.15,4546.4,4566.525272,9180,1495,41920702,3256,35.47,95.35,29.9
28-Jul-23,4431.4,4541,4419.1,4516.5,4503.961394,14687,2643,66149681,6489,44.18,121.9,85.1
27-Jul-23,4400,4489,4367.35,4403.2,4427.152644,4671,791,20679230,1288,27.57,121.65,3.2
26-Jul-23,4333.9,4420,4333.9,4398,4382.676597,9533,1514,41780056,5058,53.06,86.1,64.1
25-Jul-23,4344.95,4368.75,4272.1,4334.1,4311.410365,4245,851,18301937,1312,30.91,96.65,-10.85
24-Jul-23,4226.35,4348.3,4226.35,4319.55,4309.08617,14367,2718,61908641,6979,48.58,121.95,93.2
21-Jul-23,4205.25,4316.75,4200.6,4226.3,4261.034373,20161,3085,85906714,6531,32.39,116.15,21.05
20-Jul-23,4529.95,4529.95,4141,4205.25,4230.491096,45484,6758,192419657,12146,26.7,388.95,-324.7
19-Jul-23,4505,4615,4486.45,4497.4,4555.387396,16518,2950,75245889,5182,31.37,128.55,-7.6
18-Jul-23,4435.2,4545.75,4430,4497.2,4488.020337,10326,1744,46343298,3028,29.32,115.75,62
17-Jul-23,4382.55,4452.4,4378.05,4416.85,4415.111406,4138,652,18269731,1428,34.51,74.35,34.3
14-Jul-23,4439.65,4462.3,4356.35,4382.5,4402.970634,5789,1477,25488797,2978,51.44,105.95,-57.15
13-Jul-23,4539.85,4556,4396,4409.6,4464.064563,5514,984,24614852,2414,43.78,160,-130.25
12-Jul-23,4506.5,4553.95,4475.05,4527.6,4515.531753,7511,1469,33916159,3059,40.73,78.9,21.1
11-Jul-23,4367.2,4521.35,4367.2,4506.5,4488.84438,7242,1602,32508211,1559,21.53,154.15,139.3
10-Jul-23,4446.05,4446.05,4353.55,4367.15,4376.012762,1959,468,8572609,726,37.06,92.5,-78.9
07-Jul-23,4395,4430.15,4354.95,4397.1,4401.43281,2865,765,12610105,521,18.18,75.2,2.1
06-Jul-23,4400.05,4445.4,4384.25,4396.45,4413.96081,6175,1376,27256208,3161,51.19,61.15,-3.6
05-Jul-23,4379.95,4429.3,4362.1,4400.8,4403.829527,4335,979,19090601,1779,41.04,67.2,20.85
04-Jul-23,4437.65,4442.65,4352.15,4366.6,4392.31469,2825,746,12408289,733,25.95,90.5,-71.05
03-Jul-23,4423.1,4488,4390.05,4408.8,4441.490106,5205,1170,23117956,1621,31.14,97.95,-14.3
30-Jun-23,4424.75,4444.5,4376,4421.25,4409.05192,5104,1139,22503801,968,18.97,68.5,-3.5
28-Jun-23,4320,4435,4300.05,4407.4,4367.510962,8803,1727,38447199,5692,64.66,134.95,87.4
27-Jun-23,4290,4345,4272,4295.2,4314.096738,2698,786,11639433,993,36.8,73,5.2
26-Jun-23,4239.7,4298.9,4219.95,4280,4260.527756,2522,593,10745051,1089,43.18,78.95,40.3
23-Jun-23,4275,4303.5,4230.05,4238.4,4260.375744,5038,842,21463773,1645,32.65,73.45,-36.6
22-Jun-23,4350,4367.2,4259.1,4269.05,4296.868678,10539,1840,45284699,3690,35.01,108.1,-80.95
21-Jun-23,4381.05,4442.8,4323.7,4367.2,4387.671463,4587,846,20126249,1000,21.8,119.1,-13.85
20-Jun-23,4327.7,4380,4316.6,4373.8,4348.869735,6149,1937,26741200,3448,56.07,63.4,46.1
19-Jun-23,4355.05,4409.7,4315,4328.2,4357.482678,4676,905,20375589,1399,29.92,94.7,-26.85
16-Jun-23,4255.05,4350,4255.05,4335.6,4325.893547,5439,1428,23528535,2247,41.31,94.95,80.55
15-Jun-23,4340,4345,4280.05,4314.25,4312.263658,4210,1197,18154630,1693,40.21,64.95,-25.75
14-Jun-23,4322,4368,4290.1,4348.8,4337.390742,11601,1819,50318070,5729,49.38,77.9,26.8
13-Jun-23,4151.45,4329.25,4149.6,4322,4254.654447,11839,1688,50370854,4943,41.75,179.65,170.55
12-Jun-23,4146,4171.95,4098.85,4149.45,4138.832163,6834,2088,28284779,3114,45.57,73.1,3.45
09-Jun-23,4112.1,4164.7,4108.25,4148.9,4140.403266,6063,1024,25103265,3146,51.89,56.45,36.8
08-Jun-23,4152.05,4161.55,4085,4114.25,4113.639473,3187,763,13110169,1081,33.92,76.55,-37.8
07-Jun-23,4059.2,4160,4058.4,4150,4115.326999,8367,1712,34432941,4718,56.39,101.6,90.8
06-Jun-23,4045,4093.2,4038.45,4059.85,4064.008494,4709,773,19137416,1078,22.89,54.75,14.85
05-Jun-23,4012.05,4067,3980,4032.05,4022.112162,9308,1760,37437820,3962,42.57,87,20
02-Jun-23,3994.75,4033.6,3940.05,4023.1,3998.852103,16099,3727,64377520,6478,40.24,93.55,28.35
01-Jun-23,4130,4134.25,3926.8,3943.7,3992.353634,12233,2429,48838462,4980,40.71,207.45,-186.3
31-May-23,4020,4290,3991.8,4113.95,4093.041306,8788,1866,35969647,4134,47.04,298.2,93.95
30-May-23,4000.05,4058,4000.05,4020.85,4027.766576,4434,653,17859117,1781,40.17,57.95,20.8
29-May-23,4010.05,4057.25,4010.05,4030.2,4033.307513,6442,1236,25982567,2434,37.78,47.2,20.15
26-May-23,3942,4012.05,3942,4005.8,3992.126573,7790,1466,31098666,3079,39.52,70.05,63.8
25-May-23,3865.05,3956.95,3865.05,3943.95,3925.216175,3289,671,12910036,657,19.98,91.9,78.9
24-May-23,3895.45,3954.65,3883.55,3890.35,3917.24636,5289,941,20718316,2465,46.61,71.1,-5.1
23-May-23,3895.2,3966.7,3886.1,3913.55,3921.787606,6342,1029,24871977,2017,31.8,80.6,18.35
22-May-23,3898.25,3906.4,3810,3892,3846.891548,9986,1862,38415059,4154,41.6,96.4,-6.25
19-May-23,3870.05,3922.85,3846.85,3898.3,3888.685919,3636,617,14139262,1012,27.83,76,28.25
18-May-23,3936.3,3936.3,3886.85,3895,3915.772976,6039,687,23647353,3757,62.21,49.45,-41.3
17-May-23,3910.45,3947.8,3875.7,3918.7,3911.454249,3377,874,13208981,778,23.04,72.1,8.25
16-May-23,3859.9,3933,3842.75,3910.45,3905.01179,4156,848,16229229,884,21.27,90.25,50.55
15-May-23,3936.05,3937.8,3842.75,3852.35,3885.164361,10483,2025,40728178,5087,48.53,95.05,-83.7
12-May-23,3859.95,3955,3847.35,3942.65,3916.007136,11631,1766,45547079,4151,35.69,107.65,82.7
11-May-23,3811,3869.95,3809.4,3861.1,3837.628921,17185,2800,65949653,12408,72.2,60.55,50.1
